c1	KS.8.lemma20.000	KS.8.lemma20.001	KS.8.lemma20.002	KS.8.lemma20.003	KS.8.lemma20.004	KS.8.lemma20.005	KS.8.lemma20.006	KS.8.lemma20.007	KS.8.lemma20.008	KS.8.lemma20.009	KS.8.lemma20.010	KS.8.lemma20.011	KS.8.lemma20.012	KS.8.lemma20.013	KS.8.lemma20.014	KS.8.lemma20.015	KS.8.lemma20.016	KS.8.lemma20.017	KS.8.lemma20.018	KS.8.lemma20.019	KS.8.lemma20.020	KS.8.lemma20.021	KS.8.lemma20.022	KS.8.lemma20.023	KS.8.lemma20.024	KS.8.lemma20.025	KS.8.lemma20.026	KS.8.lemma20.027	KS.8.lemma20.028	KS.8.lemma20.029	KS.8.lemma20.030	KS.8.lemma20.031	KS.8.lemma20.032	KS.8.lemma20.033	KS.8.lemma20.034	KS.8.lemma20.035	KS.8.lemma20.036	KS.8.lemma20.037	KS.8.lemma20.038	KS.8.lemma20.039	KS.8.lemma20.040	KS.8.lemma20.041	KS.8.lemma20.042	KS.8.lemma20.043	KS.8.lemma20.044	KS.8.lemma20.045	KS.8.lemma20.046	KS.8.lemma20.047	KS.8.lemma20.048	KS.8.lemma20.049	KS.8.lemma20.050	KS.8.lemma20.051	KS.8.lemma20.052	KS.8.lemma20.053	KS.8.lemma20.054	KS.8.lemma20.055	KS.8.lemma20.056	KS.8.lemma20.057	KS.8.lemma20.058	KS.8.lemma20.059	KS.8.lemma20.060	KS.8.lemma20.061	KS.8.lemma20.062	KS.8.lemma20.063	KS.8.lemma20.064	KS.8.lemma20.065	KS.8.lemma20.066	KS.8.lemma20.067	KS.8.lemma20.068	KS.8.lemma20.069	KS.8.lemma20.070	KS.8.lemma20.071	KS.8.lemma20.072	KS.8.lemma20.073	KS.8.lemma20.074	KS.8.lemma20.075	KS.8.lemma20.076	KS.8.lemma20.077	KS.8.lemma20.078	KS.8.lemma20.079	KS.8.lemma20.080	KS.8.lemma20.081	KS.8.lemma20.082	KS.8.lemma20.083	KS.8.lemma20.084	KS.8.lemma20.085	KS.8.lemma20.086	KS.8.lemma20.087	KS.8.lemma20.088	KS.8.lemma20.089	KS.8.lemma20.090	KS.8.lemma20.091	KS.8.lemma20.092	KS.8.lemma20.093	KS.8.lemma20.094	KS.8.lemma20.095	KS.8.lemma20.096	KS.8.lemma20.097	KS.8.lemma20.098	KS.8.lemma20.099	KS.8.lemma20.100	KS.8.lemma20.101	KS.8.lemma20.102	KS.8.lemma20.103	KS.8.lemma20.104	KS.8.lemma20.105	KS.8.lemma20.106	KS.8.lemma20.107	KS.8.lemma20.108	KS.8.lemma20.109	KS.8.lemma20.110	KS.8.lemma20.111	KS.8.lemma20.112	KS.8.lemma20.113	KS.8.lemma20.114	KS.8.lemma20.115	KS.8.lemma20.116	KS.8.lemma20.117	KS.8.lemma20.118	KS.8.lemma20.119	KS.8.lemma20.120	KS.8.lemma20.121	KS.8.lemma20.122	KS.8.lemma20.123	KS.8.lemma20.124	KS.8.lemma20.125	KS.8.lemma20.126	KS.8.lemma20.127	KS.8.lemma20.128	KS.8.lemma20.129	KS.8.lemma20.130	KS.8.lemma20.131	KS.8.lemma20.132	KS.8.lemma20.133	KS.8.lemma20.134	KS.8.lemma20.135	KS.8.lemma20.136	KS.8.lemma20.137	KS.8.lemma20.138	KS.8.lemma20.139	KS.8.lemma20.140	KS.8.lemma20.141	KS.8.lemma20.142	KS.8.lemma20.143	KS.8.lemma20.144	KS.8.lemma20.145	KS.8.lemma20.146	KS.8.lemma20.147	KS.8.lemma20.148	KS.8.lemma20.149	KS.8.lemma20.150
MS.1.6.lemma20.028	0.87599564	0.8563475	0.8625634	0.8809721	0.8648257	0.8401139	0.87141764	0.85431075	0.8553954	0.8057263	0.8524537	0.8123414	0.79929954	0.8504699	0.8933983	0.85127884	0.8602762	0.8840372	0.84356505	0.78239846	0.76259303	0.84782964	0.8356595	0.8109924	0.77893704	0.9008138	0.8732683	0.86456424	0.8810062	0.8857676	0.8856826	0.8660763	0.8406032	0.86240417	0.7886142	0.83022857	0.86592	0.888447	0.7324351	0.8390676	0.8091724	0.8332758	0.87289727	0.8685906	0.81566113	0.79939485	0.8564126	0.7564437	0.88605064	0.87605464	0.8488007	0.8569454	0.888883	0.89145327	0.87308764	0.8831835	0.92275625	0.8715239	0.90996885	0.91757905	0.89887196	0.869827	0.886342	0.887412	0.8152132	0.8152204	0.7770676	0.803411	0.8738744	0.8477111	0.83334583	0.87373596	0.86642164	0.86990905	0.8364636	0.88206136	0.83642036	0.8256245	0.8734793	0.8787723	0.8444417	0.8939046	0.8767087	0.87341213	0.8449463	0.8473046	0.88478255	0.77429384	0.8044452	0.8184758	0.879158	0.8386002	0.8766899	0.8745156	0.89031476	0.8867838	0.9009703	0.9019881	0.8640608	0.8640967	0.7755094	0.8360855	0.83858204	0.8564648	0.8881662	0.84866416	0.8715563	0.88989806	0.87490827	0.8327096	0.83341813	0.8986437	0.87111413	0.86923	0.8630716	0.86779946	0.8149103	0.8757604	0.83239675	0.8068715	0.7661414	0.8854116	0.83471394	0.85697025	0.8581267	0.8514767	0.8305229	0.86151177	0.8724173	0.8104618	0.8756908	0.8919476	0.8349395	0.8093017	0.8283795	0.8423123	0.9112724	0.8921701	0.76755923	0.8950711	0.8568492	0.835789	0.86652195	0.8679368	0.8846674	0.8397202	0.8967091	0.91025025	0.881336	0.8525338	0.8996984
MS.1.6.lemma20.029	0.8687406	0.857511	0.86048216	0.8338209	0.8476567	0.84704024	0.86930376	0.85182065	0.8810866	0.8086028	0.8622104	0.8156178	0.7877827	0.84496355	0.88063234	0.84411	0.8295748	0.8384004	0.83974075	0.7872736	0.79031986	0.85804534	0.84132504	0.81853825	0.833314	0.8783628	0.8684635	0.850984	0.8640199	0.8746398	0.8613136	0.8492929	0.8776632	0.8849775	0.8157897	0.8536558	0.87103945	0.8555775	0.7514365	0.8950699	0.868747	0.8801258	0.86857337	0.8469483	0.8128448	0.7732961	0.8099457	0.750522	0.88147396	0.854776	0.84072036	0.84821016	0.87003666	0.8656974	0.82760537	0.87105745	0.8647714	0.84563196	0.8044494	0.8633505	0.87563384	0.85131335	0.8649694	0.8872983	0.8065736	0.82596695	0.77587855	0.80270493	0.85194695	0.8730209	0.8294511	0.86573994	0.87263536	0.87045145	0.82663167	0.86209315	0.86910194	0.84940875	0.8757952	0.87499774	0.845188	0.8799736	0.8693363	0.86165845	0.80545515	0.81911874	0.8699324	0.76529896	0.7982377	0.8370255	0.8579104	0.8516599	0.8262801	0.8337209	0.84087765	0.82882756	0.862584	0.8749725	0.8616195	0.85613215	0.798122	0.8503769	0.83305657	0.8198196	0.8750569	0.8247444	0.8774585	0.87977475	0.84062475	0.86825	0.834889	0.8722835	0.8586374	0.8609186	0.8667914	0.854693	0.79311985	0.8795603	0.830238	0.8691825	0.7907227	0.82093275	0.83440524	0.84563893	0.88868207	0.8484155	0.88690877	0.84655774	0.848975	0.8225008	0.89169437	0.86460245	0.80382615	0.83945423	0.8455951	0.7963237	0.8481496	0.8647468	0.7744118	0.88571846	0.8632998	0.8169442	0.8859599	0.81955236	0.8796959	0.8706895	0.8903703	0.889281	0.85158354	0.82800937	0.86609113
MS.1.6.lemma20.030	0.90577024	0.9002134	0.88282377	0.8814095	0.89905757	0.84802467	0.8660918	0.84747815	0.84956026	0.8365869	0.86040217	0.8063275	0.786614	0.8359611	0.88533187	0.8574165	0.8651191	0.88024354	0.86699474	0.79611456	0.79056865	0.87096703	0.8409141	0.8359078	0.81055915	0.9026187	0.838452	0.8805073	0.9054602	0.8978439	0.86070514	0.8655663	0.86954564	0.8544183	0.8344441	0.8801414	0.89354926	0.87198347	0.7662643	0.8482203	0.8005821	0.8363047	0.8735112	0.8796842	0.8264108	0.81402934	0.8511699	0.77166075	0.8913937	0.87835497	0.8552591	0.87296987	0.8825279	0.8896599	0.8592808	0.87755716	0.9004625	0.86110586	0.8187995	0.86481243	0.89080817	0.847929	0.8958538	0.87790126	0.84261906	0.79905397	0.7723306	0.7786182	0.8660428	0.8210143	0.8395742	0.8737112	0.85939956	0.86718595	0.84815615	0.87198657	0.8810268	0.87928116	0.9057331	0.9152857	0.90609246	0.9421539	0.8812065	0.8608725	0.8411778	0.871073	0.8962622	0.7670872	0.84366304	0.8107778	0.8808894	0.85052556	0.8622018	0.84753907	0.852048	0.88096523	0.8721673	0.863299	0.8991065	0.8677143	0.78076494	0.79897153	0.8194504	0.91784316	0.88919044	0.89042914	0.88383496	0.8869905	0.85145783	0.8570536	0.8766707	0.8990553	0.9130893	0.8801176	0.88671947	0.8756862	0.7981818	0.904923	0.81769556	0.8206674	0.79558957	0.8722297	0.8553733	0.8794638	0.8689151	0.8279813	0.8613829	0.84278166	0.8576888	0.82636213	0.91579825	0.85157335	0.8680837	0.86007947	0.83758426	0.8674979	0.87846124	0.92922723	0.7938536	0.8869326	0.8897312	0.8609207	0.909706	0.8779189	0.8837616	0.86174333	0.86520314	0.8758943	0.8857429	0.82814556	0.88076293
MS.1.6.lemma20.031	0.84881794	0.85433096	0.8175327	0.836277	0.80852515	0.83100414	0.85269195	0.832427	0.8249378	0.7815685	0.8395165	0.80591154	0.756209	0.8176966	0.86094576	0.82201034	0.8412856	0.8656768	0.8022953	0.76313245	0.74084693	0.81186295	0.8042626	0.7869695	0.7738683	0.8548418	0.8096733	0.8401583	0.8195843	0.86757433	0.83418006	0.8400961	0.80353856	0.90527236	0.7196148	0.78894705	0.84714663	0.85857725	0.722413	0.8173419	0.792252	0.8069498	0.8363368	0.81881636	0.80079466	0.7430017	0.79644406	0.7615354	0.8531197	0.80645823	0.81559813	0.8184319	0.86714154	0.87741506	0.8156852	0.83620954	0.8557101	0.87207526	0.78719324	0.8155318	0.8645101	0.82994777	0.8463545	0.8364407	0.7170306	0.75263685	0.80317324	0.78288126	0.8473668	0.8071774	0.8016917	0.8482926	0.83456373	0.8047359	0.7927124	0.87057644	0.8432758	0.79920757	0.94000846	0.86022097	0.813214	0.8495001	0.8278996	0.8330494	0.83210117	0.7614677	0.8072437	0.7438097	0.7653596	0.80985343	0.8689609	0.8079796	0.84222484	0.8436258	0.85877234	0.8401085	0.84160644	0.85622853	0.8514529	0.8228375	0.82438457	0.847573	0.8511652	0.8063925	0.8336124	0.81084776	0.8297285	0.8685562	0.8490295	0.82488555	0.81571394	0.8404516	0.82170784	0.81149477	0.8120001	0.8077177	0.8016567	0.8351977	0.81139284	0.8006756	0.7817027	0.8996571	0.81730247	0.8358739	0.826099	0.8463799	0.8263788	0.812826	0.829111	0.78284043	0.83639914	0.8578442	0.77431196	0.8013693	0.8442593	0.84656733	0.8720131	0.8540451	0.7996082	0.8629165	0.80300206	0.78483486	0.85874325	0.83046514	0.84731054	0.8471196	0.83616525	0.8428152	0.8512581	0.8277477	0.8773697
MS.1.6.lemma20.032	0.91619956	0.9227767	0.94929034	0.9181485	0.9586647	0.9289981	0.91398245	0.92183805	0.9116835	0.90518934	0.8910105	0.8225443	0.85129553	0.8644119	0.9384673	0.9126543	0.91445535	0.8956	0.92334	0.86236787	0.85930824	0.92772067	0.9173933	0.89451534	0.84528494	0.94647163	0.8439808	0.9206238	0.9395075	0.9424355	0.8926704	0.9098585	0.8677751	0.8583213	0.8565152	0.89714056	0.93272007	0.91253525	0.75304705	0.89088047	0.8628643	0.89276034	0.9404302	0.940812	0.8842726	0.8900486	0.909102	0.82431203	0.9332953	0.91449654	0.9018424	0.92295545	0.9368096	0.9371707	0.93381065	0.93601876	0.93740106	0.89035994	0.8186515	0.8816631	0.9396746	0.8877395	0.9448305	0.92932534	0.8755063	0.85893947	0.842563	0.83420134	0.90658087	0.85203326	0.87174726	0.9074153	0.9215112	0.9266754	0.8814589	0.9276725	0.8638299	0.9177957	0.9088244	0.9476462	0.91999596	0.94209236	0.9426769	0.9389376	0.9089779	0.91316015	0.9354175	0.8413148	0.8917048	0.8829556	0.9078857	0.8830903	0.8885242	0.88790977	0.88174284	0.89417976	0.91967654	0.8807786	0.9204466	0.8962667	0.81027335	0.8279276	0.8630932	0.9026946	0.9455278	0.91058606	0.931824	0.93454725	0.88045967	0.9009332	0.88335776	0.9304084	0.9207057	0.9144411	0.918836	0.9113548	0.83852863	0.9326761	0.8389932	0.8624729	0.8437736	0.9007998	0.9327406	0.95099056	0.91159743	0.83127284	0.9028793	0.8638644	0.885062	0.85982275	0.9349179	0.9036088	0.93028116	0.8999265	0.83211863	0.9161496	0.90352464	0.9536842	0.8189183	0.9367669	0.91389424	0.9456579	0.93843526	0.92721426	0.9188855	0.8899142	0.9215573	0.90634805	0.9092884	0.87908685	0.9372615
MS.1.6.lemma20.033	0.90661883	0.9187899	0.9331613	0.9136863	0.9346889	0.903629	0.90604717	0.9188896	0.8932295	0.8958303	0.8787223	0.83769625	0.8203314	0.8658034	0.9263272	0.92332923	0.9150672	0.9060476	0.9057708	0.85478824	0.8354318	0.9135912	0.90638685	0.85973674	0.8204984	0.94227093	0.84829044	0.9396095	0.9245472	0.9334225	0.8798525	0.91474086	0.8536319	0.8775382	0.85545206	0.8992435	0.918997	0.9183977	0.75157624	0.88146245	0.8569507	0.88013184	0.9228264	0.9155049	0.88449365	0.8730976	0.89731795	0.80928785	0.92665404	0.91010267	0.9031354	0.90810835	0.9313612	0.93752813	0.92003644	0.91431415	0.9272939	0.90675306	0.82399267	0.8777981	0.93228227	0.88327676	0.9352767	0.91594756	0.86257094	0.8476577	0.83216685	0.83323926	0.90524805	0.86374617	0.86270267	0.9030669	0.89880717	0.91335744	0.86376935	0.9267841	0.8695863	0.8970771	0.9200855	0.96003276	0.9230932	0.9384463	0.9373014	0.92678136	0.92363954	0.9044399	0.9277929	0.8310668	0.8756478	0.8656651	0.9163338	0.8744865	0.8815976	0.87927735	0.88723665	0.9003591	0.90910643	0.8978526	0.90155166	0.87517387	0.7856741	0.8299242	0.87048614	0.90432054	0.9363262	0.924533	0.9292859	0.9322448	0.8843084	0.8985187	0.8882783	0.9216761	0.9214117	0.9138076	0.92265975	0.91330534	0.8231248	0.9367466	0.85330695	0.86522055	0.8650922	0.91020185	0.9087966	0.9307976	0.89112943	0.85003877	0.8877082	0.880693	0.89882517	0.8616475	0.9401435	0.8954746	0.9334201	0.89250165	0.84598213	0.91419446	0.9061423	0.9478394	0.8486538	0.931603	0.9152573	0.9391793	0.92133224	0.9250833	0.9060835	0.8902855	0.898399	0.88481784	0.9029483	0.88300705	0.9289387
MS.1.6.lemma20.034	0.91705304	0.92660177	0.91035634	0.92452216	0.90681535	0.87644655	0.9201092	0.9039143	0.9113608	0.8614727	0.86012006	0.84897774	0.8297786	0.9011513	0.9381688	0.89294463	0.90267164	0.9149808	0.8794497	0.82332027	0.8157861	0.90297836	0.87735337	0.8491239	0.85942537	0.95305765	0.8861755	0.91727716	0.9440765	0.9229898	0.9185526	0.9214102	0.8938021	0.88806456	0.87012553	0.88392466	0.9203942	0.9355369	0.7446311	0.8780195	0.8533513	0.8733719	0.8954862	0.9023176	0.8530739	0.837427	0.8733915	0.77965593	0.92937756	0.9175876	0.9046728	0.90831095	0.91568696	0.9278028	0.89833033	0.92280567	0.9265189	0.88806045	0.862003	0.91916347	0.93696517	0.91445595	0.9286647	0.9343823	0.9000734	0.87387425	0.83343685	0.8567897	0.89488685	0.88537383	0.8828909	0.9199594	0.8990899	0.9054585	0.8816442	0.925822	0.8649841	0.89715976	0.8922667	0.92434543	0.8850606	0.92598265	0.9490643	0.94003016	0.8807742	0.9083743	0.9433423	0.8214294	0.8715936	0.8663614	0.923716	0.8980229	0.9061166	0.9022726	0.91371274	0.92171067	0.9226886	0.9260525	0.8750696	0.8727927	0.78354335	0.81546545	0.8752858	0.90659934	0.93137777	0.9037818	0.9358826	0.94497037	0.91424525	0.91944915	0.9059813	0.95801264	0.92563397	0.9294279	0.92408425	0.9176641	0.809248	0.939643	0.8943546	0.87260544	0.8381904	0.8957668	0.9019549	0.9025464	0.91433173	0.86878926	0.9031477	0.90119094	0.9151246	0.89007473	0.9421949	0.9143759	0.902038	0.89278406	0.83803767	0.8817033	0.93060064	0.95645446	0.8096291	0.9476663	0.93848956	0.8909069	0.9129326	0.9194284	0.9413895	0.9016496	0.9123768	0.9300608	0.9077301	0.8828043	0.9195227
MS.1.6.lemma20.035	0.9003306	0.87540853	0.82263803	0.8207367	0.8347751	0.8219779	0.8241967	0.821185	0.81869274	0.7900795	0.7982365	0.7846522	0.78808117	0.771728	0.85991067	0.80336773	0.81772304	0.804667	0.80055445	0.75217456	0.7541746	0.82009774	0.82167965	0.8083886	0.80255634	0.84985894	0.8107071	0.841853	0.8377308	0.85391027	0.8473903	0.82871175	0.8672783	0.8235815	0.86570746	0.8726404	0.8676263	0.8383331	0.8532068	0.78957385	0.7637465	0.78989476	0.81046915	0.8088793	0.76291764	0.7432895	0.7801951	0.7595607	0.85005474	0.7969369	0.7906113	0.79823834	0.8407636	0.8296871	0.8092845	0.8167929	0.8272218	0.7807729	0.7355936	0.78875214	0.82795846	0.804238	0.8250998	0.8162854	0.82840186	0.7550454	0.7415196	0.7595396	0.7901331	0.7333338	0.7702496	0.8056368	0.8248726	0.8056808	0.80503136	0.82950944	0.79471755	0.8510319	0.85146606	0.8356743	0.86421835	0.8575189	0.8233797	0.8063333	0.80640495	0.8522412	0.87102777	0.8031248	0.82336426	0.7696965	0.81202805	0.7901624	0.81358814	0.78926677	0.7836448	0.7988075	0.82239807	0.8160874	0.85697544	0.8015472	0.7663638	0.73784024	0.7720132	0.8324369	0.8210668	0.8019727	0.83529454	0.8494967	0.808184	0.8561867	0.81858623	0.8471351	0.8277966	0.82871366	0.833502	0.82161736	0.7380884	0.8526994	0.80279267	0.7937179	0.7867002	0.78542465	0.85522413	0.82683986	0.85907257	0.7858193	0.8397026	0.7746152	0.8026585	0.79277843	0.86566824	0.80917853	0.7780649	0.83707935	0.80757797	0.8153564	0.805778	0.8800788	0.78874034	0.8499632	0.84407765	0.8022156	0.8806957	0.8342501	0.82844824	0.8134024	0.8386953	0.86890185	0.8664168	0.7613202	0.81068456
MS.1.6.lemma20.036	0.87407684	0.88436043	0.85523605	0.89293706	0.8486176	0.8392352	0.8754457	0.86174566	0.8755578	0.81712985	0.8274658	0.79558074	0.779397	0.8535987	0.8962493	0.83596855	0.840708	0.8502331	0.8219828	0.77738744	0.76532376	0.8422987	0.81589586	0.83001846	0.8300713	0.90672106	0.86364186	0.8673737	0.88812023	0.9012335	0.89468706	0.8880496	0.8834855	0.8689238	0.8265132	0.84456545	0.8832563	0.8859616	0.7426885	0.84680367	0.82320243	0.8408476	0.84209347	0.83935577	0.8214705	0.7806117	0.8279401	0.75897026	0.881944	0.8360801	0.83345145	0.83723277	0.8658207	0.8854347	0.83548856	0.86917406	0.8707156	0.8576464	0.83350974	0.85463333	0.8899681	0.86638063	0.87701434	0.8811465	0.8208143	0.80228233	0.7824895	0.7823523	0.8548672	0.82270634	0.8566196	0.8547727	0.8672199	0.85866386	0.8488199	0.9147761	0.83707476	0.8409599	0.8610886	0.8974073	0.84183353	0.9201307	0.88130677	0.88539106	0.8325464	0.83656126	0.8655482	0.7507143	0.82449704	0.8261501	0.8923158	0.8434161	0.8621984	0.8552849	0.86549777	0.8955716	0.86123985	0.9005612	0.82833666	0.8024706	0.7723404	0.8039087	0.84329826	0.87233925	0.8675288	0.8469583	0.87437886	0.8908791	0.8954303	0.87632257	0.88154733	0.90932924	0.88098997	0.88179165	0.89809316	0.8678629	0.7818801	0.8808723	0.84096205	0.8169741	0.77596086	0.8588942	0.86176366	0.8608803	0.86832064	0.8579362	0.8560636	0.84327155	0.85971856	0.83317745	0.89190906	0.86647344	0.86741966	0.83745134	0.80554336	0.8634224	0.9096889	0.92447895	0.76699835	0.9077533	0.8858156	0.8347559	0.8808303	0.89901847	0.8843637	0.8848081	0.8866444	0.8870727	0.8937136	0.8560068	0.88912016
MS.1.6.lemma20.037	0.9063527	0.8967479	0.8494867	0.8595444	0.8445277	0.8679452	0.87323207	0.87124103	0.872732	0.8193838	0.85608584	0.7756438	0.81258976	0.8203895	0.8979135	0.8209236	0.8621612	0.83211577	0.8117335	0.7680001	0.7478704	0.8451057	0.8335125	0.81293374	0.8188764	0.89055806	0.84035355	0.8755222	0.86909395	0.8933375	0.85978484	0.8492684	0.8578717	0.87045234	0.8195953	0.88575494	0.8871105	0.87494487	0.84588826	0.826667	0.8015452	0.8261162	0.83755404	0.8432863	0.81590784	0.7791093	0.8099325	0.77170914	0.8854314	0.8290854	0.8271666	0.8259256	0.8736368	0.86731726	0.8208906	0.8586352	0.874889	0.8496648	0.80894774	0.8609085	0.88618106	0.8734353	0.86395097	0.8780343	0.82466394	0.8205208	0.7759777	0.8106237	0.86272395	0.7982248	0.8050532	0.8543998	0.86091864	0.86846554	0.80912524	0.86282396	0.8406597	0.8190114	0.87245804	0.85732216	0.8814441	0.8773143	0.85442036	0.8412653	0.82108873	0.81642294	0.8667816	0.7869774	0.8164359	0.82940906	0.83850354	0.82174385	0.83872944	0.8314442	0.8412873	0.851996	0.8589659	0.840977	0.84938776	0.8298877	0.8104207	0.8251234	0.8299672	0.84597677	0.8457309	0.84462297	0.85771155	0.87924117	0.8537738	0.8579612	0.83947814	0.87503976	0.85305065	0.8609011	0.8485531	0.8647789	0.7957186	0.87726533	0.8502201	0.8482943	0.80237854	0.824935	0.84458804	0.8551635	0.8571535	0.8131345	0.8745827	0.8227948	0.8524438	0.81933224	0.8822669	0.86250776	0.806389	0.87253994	0.8570307	0.8355044	0.82948714	0.88203233	0.8186923	0.8689346	0.86301696	0.80960876	0.91415805	0.830677	0.89346635	0.86788374	0.86213267	0.8806218	0.8642491	0.83257675	0.8508922
MS.1.6.lemma20.038	0.9143304	0.8938969	0.88274384	0.9066974	0.8795881	0.8545302	0.903013	0.866983	0.87576216	0.81473196	0.8548412	0.842087	0.82619995	0.9001163	0.92830783	0.8670456	0.86049765	0.9210631	0.88566864	0.8339285	0.8255294	0.873973	0.8528689	0.82663524	0.8202079	0.9266071	0.8483804	0.89221376	0.9133434	0.9166118	0.9130117	0.89495075	0.8618554	0.8946534	0.8458922	0.84936786	0.8962455	0.92506284	0.72274846	0.85963833	0.8362126	0.8719144	0.88216	0.89903927	0.8198059	0.8203872	0.87121457	0.75374955	0.9229757	0.90313953	0.8923438	0.9043965	0.9064459	0.91828465	0.88374937	0.91091245	0.9117829	0.86639476	0.85359824	0.9049192	0.90071154	0.8945767	0.8859834	0.9107914	0.8613069	0.8610462	0.841247	0.8480882	0.85899574	0.8792333	0.85254544	0.8968183	0.8694422	0.8782013	0.8527964	0.88532895	0.8391807	0.8563655	0.8865101	0.9094523	0.852397	0.90349597	0.9220331	0.9061136	0.8729523	0.8788166	0.9062308	0.8279713	0.8339178	0.8451617	0.90737027	0.8547844	0.91960627	0.91073453	0.92966336	0.8958209	0.91442627	0.9231116	0.8612669	0.8729104	0.81348836	0.8384964	0.8673475	0.8680111	0.89279413	0.87632126	0.904912	0.9225276	0.8931715	0.8835923	0.90246016	0.93258476	0.8841584	0.90570825	0.8783686	0.90314245	0.780301	0.9124238	0.8662135	0.8104593	0.77193075	0.92093915	0.8621564	0.85956544	0.9002921	0.85834527	0.87345463	0.8996618	0.8866666	0.86502063	0.9097682	0.9071032	0.8666737	0.8424121	0.8675377	0.8826002	0.9316389	0.92480415	0.79265237	0.9326196	0.8919209	0.8386266	0.8818771	0.9021373	0.9024468	0.86764085	0.91479605	0.9383463	0.9170687	0.8584249	0.9078332
MS.1.6.lemma20.039	0.89449733	0.8544822	0.84063596	0.846824	0.8404	0.82808244	0.8705064	0.8331681	0.8438282	0.7735715	0.80584127	0.78360003	0.7684976	0.83152044	0.88260424	0.8098423	0.8279683	0.8404633	0.8118058	0.76317537	0.7363059	0.8282238	0.8075958	0.7786139	0.78989834	0.88751906	0.8428943	0.84949756	0.87840337	0.8711618	0.9131843	0.8467611	0.8738659	0.8302675	0.8386266	0.8254554	0.86664057	0.8795635	0.7200931	0.80595845	0.7811612	0.80827063	0.8011249	0.83363986	0.78610516	0.7678977	0.8153975	0.71032256	0.8733626	0.84082943	0.8273188	0.83517206	0.86013114	0.8553786	0.82421273	0.8565949	0.862921	0.8267872	0.8329579	0.86816096	0.85974514	0.869648	0.84687304	0.8753832	0.88419175	0.82068163	0.76411736	0.80918276	0.8512098	0.8355489	0.85365665	0.8614569	0.8623325	0.8652906	0.8540696	0.8670811	0.85538816	0.83585757	0.8346705	0.8635899	0.83462447	0.8744365	0.86215466	0.84422	0.82231516	0.86837107	0.9051435	0.794508	0.79106724	0.81025803	0.8656231	0.83849734	0.8611271	0.8466826	0.87730557	0.8725017	0.88375807	0.87784374	0.8368084	0.8508233	0.7704861	0.7709101	0.8134315	0.85524046	0.8587677	0.8383961	0.8531708	0.85191035	0.83777654	0.8492334	0.83349776	0.896994	0.8458764	0.87139606	0.8599252	0.872126	0.765892	0.8781526	0.8261596	0.8081376	0.76228887	0.8474587	0.82492846	0.8306608	0.83471876	0.814844	0.83922255	0.83989	0.86406803	0.8116829	0.879325	0.8677566	0.8277645	0.8446724	0.78287435	0.8117622	0.8816536	0.8956411	0.7569581	0.8777713	0.8959368	0.795671	0.86425084	0.86042076	0.8707728	0.85821784	0.8815773	0.9180637	0.8878844	0.8072466	0.8531567
MS.1.6.lemma20.040	0.90771854	0.8818692	0.8432949	0.88404673	0.8404102	0.85602194	0.89046556	0.8507694	0.8443115	0.7934705	0.83976203	0.79434824	0.7851064	0.8711249	0.8937949	0.8275616	0.8603998	0.8884053	0.8192639	0.752072	0.73040056	0.84849644	0.81642336	0.82071257	0.8328993	0.9216704	0.8520708	0.8713797	0.89716256	0.8990565	0.87615275	0.8614766	0.83920735	0.9166135	0.79551345	0.83012766	0.89360374	0.91034186	0.71932536	0.83857477	0.7890797	0.82157075	0.8303358	0.8518002	0.7928391	0.75044227	0.8274879	0.73345435	0.88926905	0.87092245	0.8390882	0.85783744	0.887859	0.9099853	0.8524867	0.88555	0.91618353	0.8983782	0.8807694	0.91365415	0.92518955	0.9135103	0.89652073	0.90039885	0.7901676	0.7910997	0.77838147	0.8113407	0.8525388	0.8315642	0.8269484	0.87122136	0.84024656	0.8737623	0.80621374	0.90232265	0.8682531	0.8188515	0.88198024	0.8829553	0.8405417	0.8980681	0.8792746	0.873039	0.8368497	0.8179702	0.8863067	0.7515767	0.76364714	0.8088728	0.89746976	0.8480442	0.8989594	0.88074917	0.91472757	0.90600234	0.9215951	0.9245637	0.84278715	0.83647776	0.79155433	0.8140603	0.8416516	0.8840278	0.87024987	0.85566574	0.87290907	0.88689727	0.9348594	0.85142356	0.8471466	0.9115763	0.87401795	0.8723188	0.8618427	0.865099	0.83972746	0.89033866	0.8797265	0.8411338	0.7877919	0.9157535	0.81511664	0.85586774	0.829382	0.8740563	0.8329672	0.87438756	0.889604	0.82250744	0.90418774	0.90395564	0.81767786	0.8343508	0.7982621	0.84675604	0.9347255	0.90674317	0.7905128	0.9227294	0.8922464	0.8179052	0.89865136	0.8740393	0.9184835	0.89008915	0.8748456	0.8935583	0.8936421	0.83967143	0.8809536
