c1	MS.1.6.lemma20.000	MS.1.6.lemma20.001	MS.1.6.lemma20.002	MS.1.6.lemma20.003	MS.1.6.lemma20.004	MS.1.6.lemma20.005	MS.1.6.lemma20.006	MS.1.6.lemma20.007	MS.1.6.lemma20.008	MS.1.6.lemma20.009	MS.1.6.lemma20.010	MS.1.6.lemma20.011	MS.1.6.lemma20.012	MS.1.6.lemma20.013	MS.1.6.lemma20.014	MS.1.6.lemma20.015	MS.1.6.lemma20.016	MS.1.6.lemma20.017	MS.1.6.lemma20.018	MS.1.6.lemma20.019	MS.1.6.lemma20.020	MS.1.6.lemma20.021	MS.1.6.lemma20.022	MS.1.6.lemma20.023	MS.1.6.lemma20.024	MS.1.6.lemma20.025	MS.1.6.lemma20.026	MS.1.6.lemma20.027	MS.1.6.lemma20.028	MS.1.6.lemma20.029	MS.1.6.lemma20.030	MS.1.6.lemma20.031	MS.1.6.lemma20.032	MS.1.6.lemma20.033	MS.1.6.lemma20.034	MS.1.6.lemma20.035	MS.1.6.lemma20.036	MS.1.6.lemma20.037	MS.1.6.lemma20.038	MS.1.6.lemma20.039	MS.1.6.lemma20.040	MS.1.6.lemma20.041	MS.1.6.lemma20.042	MS.1.6.lemma20.043	MS.1.6.lemma20.044	MS.1.6.lemma20.045	MS.1.6.lemma20.046	MS.1.6.lemma20.047	MS.1.6.lemma20.048	MS.1.6.lemma20.049	MS.1.6.lemma20.050	MS.1.6.lemma20.051	MS.1.6.lemma20.052	MS.1.6.lemma20.053	MS.1.6.lemma20.054	MS.1.6.lemma20.055	MS.1.6.lemma20.056	MS.1.6.lemma20.057	MS.1.6.lemma20.058	MS.1.6.lemma20.059	MS.1.6.lemma20.060	MS.1.6.lemma20.061	MS.1.6.lemma20.062	MS.1.6.lemma20.063	MS.1.6.lemma20.064	MS.1.6.lemma20.065	MS.1.6.lemma20.066	MS.1.6.lemma20.067	MS.1.6.lemma20.068	MS.1.6.lemma20.069	MS.1.6.lemma20.070	MS.1.6.lemma20.071	MS.1.6.lemma20.072	MS.1.6.lemma20.073	MS.1.6.lemma20.074	MS.1.6.lemma20.075	MS.1.6.lemma20.076	MS.1.6.lemma20.077	MS.1.6.lemma20.078	MS.1.6.lemma20.079	MS.1.6.lemma20.080	MS.1.6.lemma20.081	MS.1.6.lemma20.082	MS.1.6.lemma20.083	MS.1.6.lemma20.084	MS.1.6.lemma20.085	MS.1.6.lemma20.086	MS.1.6.lemma20.087	MS.1.6.lemma20.088	MS.1.6.lemma20.089	MS.1.6.lemma20.090	MS.1.6.lemma20.091	MS.1.6.lemma20.092	MS.1.6.lemma20.093	MS.1.6.lemma20.094	MS.1.6.lemma20.095	MS.1.6.lemma20.096	MS.1.6.lemma20.097	MS.1.6.lemma20.098	MS.1.6.lemma20.099	MS.1.6.lemma20.100	MS.1.6.lemma20.101	MS.1.6.lemma20.102	MS.1.6.lemma20.103	MS.1.6.lemma20.104	MS.1.6.lemma20.105	MS.1.6.lemma20.106	MS.1.6.lemma20.107	MS.1.6.lemma20.108	MS.1.6.lemma20.109	MS.1.6.lemma20.110	MS.1.6.lemma20.111	MS.1.6.lemma20.112	MS.1.6.lemma20.113	MS.1.6.lemma20.114	MS.1.6.lemma20.115	MS.1.6.lemma20.116	MS.1.6.lemma20.117	MS.1.6.lemma20.118	MS.1.6.lemma20.119	MS.1.6.lemma20.120	MS.1.6.lemma20.121	MS.1.6.lemma20.122	MS.1.6.lemma20.123	MS.1.6.lemma20.124	MS.1.6.lemma20.125	MS.1.6.lemma20.126	MS.1.6.lemma20.127	MS.1.6.lemma20.128	MS.1.6.lemma20.129	MS.1.6.lemma20.130	MS.1.6.lemma20.131	MS.1.6.lemma20.132	MS.1.6.lemma20.133	MS.1.6.lemma20.134	MS.1.6.lemma20.135	MS.1.6.lemma20.136	MS.1.6.lemma20.137	MS.1.6.lemma20.138	MS.1.6.lemma20.139	MS.1.6.lemma20.140	MS.1.6.lemma20.141	MS.1.6.lemma20.142	MS.1.6.lemma20.143	MS.1.6.lemma20.144	MS.1.6.lemma20.145	MS.1.6.lemma20.146	MS.1.6.lemma20.147	MS.1.6.lemma20.148	MS.1.6.lemma20.149	MS.1.6.lemma20.150	MS.1.6.lemma20.151	MS.1.6.lemma20.152	MS.1.6.lemma20.153	MS.1.6.lemma20.154	MS.1.6.lemma20.155	MS.1.6.lemma20.156	MS.1.6.lemma20.157	MS.1.6.lemma20.158	MS.1.6.lemma20.159	MS.1.6.lemma20.160	MS.1.6.lemma20.161	MS.1.6.lemma20.162	MS.1.6.lemma20.163	MS.1.6.lemma20.164	MS.1.6.lemma20.165	MS.1.6.lemma20.166	MS.1.6.lemma20.167	MS.1.6.lemma20.168
MS.1.1.lemma20.010	0.8149566	0.84352726	0.8368253	0.8494573	0.8669376	0.8320993	0.8365757	0.8012366	0.84061766	0.8419231	0.8451141	0.85527724	0.8361115	0.8563911	0.8922096	0.8767188	0.86130136	0.8488375	0.8484421	0.82320833	0.84084827	0.85579616	0.8754874	0.8568674	0.75103396	0.740902	0.74515116	0.73325187	0.8011099	0.7773031	0.7886536	0.7616228	0.8354546	0.85721564	0.84869486	0.7409186	0.7681858	0.78518015	0.8275632	0.7556732	0.7624497	0.8632271	0.883068	0.8951038	0.8933133	0.7698633	0.88693446	0.8344464	0.82993674	0.86515206	0.8193716	0.80418307	0.8513471	0.7864335	0.83213633	0.78433704	0.80242205	0.87470514	0.83316034	0.84313864	0.8519671	0.7738876	0.84590924	0.88117313	0.86155194	0.7734836	0.8252579	0.8194646	0.8697068	0.8606582	0.8162378	0.81911117	0.8572055	0.8833607	0.81848305	0.83689743	0.8082987	0.83701473	0.8224222	0.828426	0.81303793	0.8078999	0.792954	0.79253596	0.7929111	0.8272976	0.8097698	0.7737526	0.84110516	0.78714347	0.72399104	0.83643275	0.7646648	0.79673	0.6637807	0.77537847	0.772121	0.7493916	0.8294871	0.7955313	0.8229926	0.81227446	0.8439079	0.8129366	0.8659049	0.8512929	0.8343605	0.8124214	0.84718245	0.82640964	0.7706566	0.7932352	0.85546446	0.7801856	0.8580644	0.8384199	0.7823745	0.79242164	0.80906844	0.90156406	0.8053066	0.80627126	0.78663015	0.76762515	0.8424336	0.75475585	0.78282064	0.860454	0.8301252	0.7743787	0.8314014	0.7650186	0.82034063	0.77926344	0.7625529	0.81123006	0.7871936	0.771378	0.84580994	0.8125923	0.81740636	0.84973407	0.85089725	0.769546	0.86654145	0.86000925	0.8151043	0.76901156	0.70746493	0.84219354	0.86905164	0.8567077	0.86752737	0.811706	0.85776305	0.86016643	0.84387225	0.8424308	0.81370795	0.84436774	0.8020345	0.8505209	0.8342768	0.8387572	0.8020345	0.8252755	0.8154354	0.8111219	0.81927484
MS.1.1.lemma20.011	0.80285704	0.83654296	0.81611526	0.8386309	0.8348396	0.81718266	0.81167656	0.7725672	0.8205676	0.8277738	0.8079169	0.83565384	0.8088304	0.8309942	0.8102209	0.7968855	0.8203086	0.81284887	0.8112186	0.8085421	0.8200049	0.79603726	0.83380884	0.8269709	0.7161787	0.7158011	0.72882223	0.7038877	0.75025564	0.70765454	0.76966476	0.7408536	0.8045336	0.8258662	0.8126023	0.74274117	0.76676404	0.76059407	0.78702587	0.7333517	0.74741495	0.8207936	0.8438388	0.85991454	0.8559959	0.73131084	0.83966506	0.8161414	0.8023687	0.850387	0.81569934	0.77870697	0.81748366	0.77876455	0.8368911	0.7753373	0.7709633	0.8412209	0.80727196	0.8219853	0.8500647	0.75067395	0.81784785	0.8359375	0.8158609	0.7569602	0.81376415	0.81577927	0.8511956	0.8386739	0.7833074	0.78048193	0.834696	0.8720437	0.78732955	0.80733824	0.7805739	0.82873094	0.7841725	0.74581033	0.73554105	0.7719596	0.77584743	0.77036697	0.75276405	0.82077026	0.74795157	0.76553845	0.7993705	0.7392887	0.73011005	0.8271585	0.7081913	0.81043524	0.6552589	0.7528559	0.7420862	0.6969206	0.805095	0.79050195	0.8095567	0.79851806	0.8354864	0.77623415	0.81888676	0.81940806	0.78737587	0.77977186	0.81911474	0.7805645	0.7623506	0.77111113	0.8437041	0.7396139	0.7690427	0.8137311	0.76352924	0.74380636	0.77912384	0.8723691	0.7852252	0.7581217	0.75633126	0.726082	0.8310459	0.727304	0.7716516	0.83252996	0.8179383	0.75662595	0.80460507	0.725187	0.7772668	0.7473815	0.7766634	0.7830498	0.78715813	0.7698987	0.8376208	0.7953308	0.8113932	0.809057	0.83620286	0.76159436	0.84583956	0.839181	0.8157	0.7758353	0.6883794	0.81540716	0.8682349	0.8209089	0.8433417	0.77150524	0.8284308	0.84450155	0.8205723	0.8287756	0.7898749	0.83308506	0.79745007	0.83855623	0.8082807	0.8261307	0.79745	0.7985299	0.8007723	0.7833455	0.7862187
MS.1.1.lemma20.012	0.821672	0.85095793	0.8316267	0.87808794	0.88343215	0.84704775	0.82509774	0.82182044	0.85848993	0.8653412	0.8473908	0.8551841	0.84162605	0.8462929	0.8788266	0.86426955	0.839731	0.8301981	0.8383591	0.82680887	0.8402287	0.83984685	0.86288285	0.8728072	0.7236347	0.73476505	0.75287557	0.7152223	0.7741997	0.7643246	0.78465605	0.7367678	0.83219373	0.8365413	0.83510506	0.7486739	0.7657541	0.77666706	0.8166848	0.7457188	0.7516613	0.88597506	0.889563	0.895001	0.8898685	0.7426416	0.8745001	0.8513374	0.8677989	0.88737935	0.85143816	0.8325005	0.83542264	0.76439595	0.84795475	0.8159504	0.83094084	0.8742077	0.80708873	0.8475984	0.8596503	0.75411373	0.849333	0.8746177	0.85432994	0.80012494	0.8528987	0.8475451	0.87062967	0.8716987	0.8202528	0.79786843	0.8543608	0.8987519	0.83098304	0.84251225	0.80305064	0.87304425	0.79757136	0.80943334	0.79061174	0.82770944	0.81953394	0.765161	0.7576968	0.8203697	0.79376763	0.7674937	0.8304927	0.80203354	0.73809063	0.832294	0.7851075	0.81028736	0.64722705	0.75361764	0.71626794	0.7314994	0.8166833	0.8059969	0.8165441	0.82615924	0.8528265	0.83930016	0.86824393	0.8287308	0.81400394	0.8014225	0.83136135	0.8037877	0.78611904	0.79216236	0.863414	0.7766503	0.8443482	0.8572852	0.7650056	0.7472996	0.8634037	0.8971568	0.77623165	0.7771285	0.7870135	0.781649	0.83749884	0.76828545	0.77409416	0.8521428	0.8234296	0.764675	0.8543702	0.79942334	0.83789265	0.7933254	0.7873118	0.80061764	0.7805819	0.7822764	0.8186313	0.80315477	0.79185593	0.8542964	0.8399503	0.79320323	0.8701297	0.87918985	0.82667565	0.7890532	0.7212533	0.83486617	0.86255753	0.8536513	0.8817524	0.77317166	0.8548558	0.8768145	0.81253594	0.8356691	0.8065778	0.839825	0.7966253	0.85671383	0.8505703	0.834018	0.7966253	0.8267781	0.8356274	0.8090928	0.80111766
MS.1.1.lemma20.013	0.8385683	0.8684475	0.8226898	0.8794817	0.8784915	0.84594613	0.8434418	0.7853108	0.8662768	0.85992265	0.8435151	0.87147665	0.8525928	0.88491356	0.86278373	0.8369847	0.8535423	0.8621944	0.8635639	0.8633136	0.84758484	0.83615303	0.85616976	0.87677187	0.77174366	0.76764715	0.7790762	0.7241582	0.7876437	0.7683388	0.862967	0.7775062	0.8609425	0.88015413	0.85194606	0.78198403	0.7991779	0.82084703	0.8191949	0.76552284	0.7994179	0.8884578	0.8948846	0.91079897	0.8929801	0.74467874	0.8807957	0.85910577	0.8382713	0.88165754	0.8547828	0.8099913	0.85135466	0.8348996	0.86735445	0.8037176	0.8165003	0.8722605	0.80657214	0.82883036	0.8782032	0.7353357	0.8421671	0.8763855	0.8493102	0.8240881	0.86006707	0.8594585	0.89357966	0.88807917	0.841709	0.8118836	0.8834744	0.88941497	0.8168711	0.83524597	0.8060229	0.86179477	0.8271469	0.7929399	0.8122327	0.83304465	0.8675286	0.80402327	0.78813547	0.85937285	0.81819665	0.819379	0.8368336	0.8097	0.7609326	0.84661996	0.77278835	0.87187237	0.6793654	0.80759394	0.7409171	0.74622476	0.8517315	0.8233271	0.83816385	0.8541374	0.8559947	0.8216388	0.86309326	0.8539481	0.80222684	0.8288703	0.8537672	0.81654125	0.80959	0.8285518	0.880244	0.80407566	0.8126798	0.8502394	0.8263401	0.81783825	0.8626476	0.8986113	0.8218606	0.81116515	0.8039139	0.79166925	0.85525227	0.77754194	0.7971073	0.86613476	0.86048883	0.82039523	0.8383615	0.8058041	0.8094865	0.7980566	0.7941629	0.8283967	0.8394101	0.7953954	0.8580037	0.85128176	0.843649	0.83035034	0.858215	0.78314537	0.88804865	0.89002675	0.83035666	0.8063612	0.7402971	0.84945524	0.8895969	0.85641235	0.88044953	0.8330505	0.8588462	0.88041806	0.84681195	0.8720216	0.83233076	0.8779048	0.82787603	0.8799358	0.8510608	0.87322634	0.82787603	0.834202	0.82383955	0.794808	0.82035345
MS.1.1.lemma20.014	0.8110775	0.80522335	0.8158576	0.8331911	0.82334	0.8191961	0.8168372	0.80718815	0.8286983	0.81829697	0.8227838	0.83325875	0.7790896	0.82927483	0.81822747	0.8249303	0.8307709	0.79224735	0.7777096	0.7690891	0.7777472	0.811241	0.82184345	0.8118457	0.6791269	0.71698517	0.72400445	0.68382776	0.77408826	0.74530125	0.76721966	0.71237713	0.8100171	0.80255234	0.79718226	0.7843209	0.7670739	0.75959086	0.78422195	0.73993814	0.7443896	0.8033018	0.80220044	0.8154101	0.8074319	0.69510597	0.81193495	0.809914	0.83205587	0.8402138	0.79679155	0.7870053	0.79331154	0.7695741	0.7920525	0.7580481	0.7725958	0.83453	0.78342503	0.832605	0.8142749	0.73217297	0.7924547	0.8164806	0.80592173	0.71744275	0.82123977	0.7926705	0.80811125	0.81091017	0.737778	0.7708365	0.8210361	0.8323829	0.7928832	0.7996189	0.7637653	0.81724995	0.7891322	0.78715205	0.7528407	0.79510206	0.7624377	0.7691113	0.7554275	0.79972607	0.76177514	0.7229927	0.7660428	0.7439824	0.69837666	0.813637	0.7474832	0.76179236	0.6354526	0.6907521	0.6920348	0.68854755	0.7680701	0.7485454	0.7822416	0.7809443	0.8399475	0.769368	0.8324098	0.8308379	0.81132245	0.75946903	0.75859576	0.7310573	0.7318504	0.74221146	0.8162964	0.7176882	0.8152893	0.7921874	0.7359626	0.6996983	0.75335544	0.82078993	0.7739032	0.7379935	0.7305123	0.7450475	0.8009843	0.739621	0.73563546	0.79808205	0.8114387	0.7399366	0.79957455	0.7224793	0.77259153	0.7304276	0.76432186	0.800373	0.76800615	0.7754	0.79199696	0.7410793	0.7607148	0.8254319	0.80884796	0.72950107	0.8177551	0.8152216	0.77778524	0.73003006	0.6558996	0.7837969	0.81366605	0.8538996	0.8461222	0.792849	0.8441018	0.79721016	0.7857074	0.79521894	0.7691619	0.7944662	0.76763177	0.8128866	0.8064398	0.79505825	0.76763177	0.7991624	0.78145885	0.7666496	0.7931126
MS.1.1.lemma20.015	0.8333463	0.8618395	0.8421525	0.8618119	0.8761187	0.8333832	0.8293726	0.83784944	0.8520873	0.85165554	0.8472475	0.87036175	0.8519727	0.88346076	0.8712845	0.8633238	0.8557429	0.85983187	0.8506102	0.8548723	0.8164836	0.81758153	0.84086174	0.8666818	0.7721438	0.7700864	0.7849482	0.7477938	0.83311355	0.744681	0.8426939	0.777757	0.85857	0.8825834	0.84178305	0.8125493	0.77710646	0.8163723	0.8130295	0.7837599	0.79379445	0.8674671	0.8866648	0.9047377	0.88380784	0.760943	0.87251	0.84087354	0.83988583	0.88900465	0.8847004	0.8130784	0.8634002	0.82837164	0.82591593	0.7986958	0.78930986	0.85381967	0.789164	0.81165904	0.8391813	0.7243068	0.8290905	0.8426592	0.8438618	0.7962573	0.87954324	0.90039444	0.88363415	0.8687845	0.80209684	0.83573574	0.88327545	0.89406943	0.8029275	0.83322066	0.8000558	0.8694836	0.84254515	0.8076953	0.80786663	0.812891	0.83537894	0.787871	0.7862261	0.85597765	0.7880958	0.7830432	0.80419856	0.78180736	0.76829165	0.8255407	0.770493	0.8387565	0.6748631	0.7814613	0.7152945	0.7391648	0.8326721	0.8029299	0.8132294	0.84046495	0.85378236	0.7969628	0.83902127	0.86499465	0.81313336	0.85372543	0.83998245	0.8091519	0.78141314	0.79193	0.8574872	0.7740023	0.796118	0.82686144	0.81104386	0.79832447	0.84185433	0.8958499	0.81001425	0.79799116	0.7886612	0.7743756	0.85097104	0.8091013	0.82905996	0.8598477	0.86056983	0.81421024	0.8337748	0.7752691	0.7802574	0.7935348	0.7818001	0.8091551	0.82516336	0.8048468	0.8450466	0.8339995	0.79775935	0.8190023	0.8243854	0.72038406	0.85600466	0.844658	0.83645517	0.7828282	0.683679	0.82009727	0.87376803	0.84706986	0.86660796	0.8381324	0.8487902	0.8739669	0.82749486	0.84224796	0.811245	0.84975755	0.803782	0.84143174	0.82787627	0.84578234	0.803782	0.831346	0.8029433	0.77880454	0.8308271
MS.1.1.lemma20.016	0.7748412	0.83447146	0.81586915	0.8540351	0.8454652	0.83334136	0.8139764	0.82307845	0.83390814	0.8573856	0.8247372	0.8529687	0.8085192	0.8349071	0.8446917	0.854326	0.8386341	0.83166844	0.7970182	0.8294385	0.81457615	0.7898239	0.8590164	0.82303524	0.72274524	0.7927335	0.7780457	0.73130995	0.8246707	0.752046	0.7664618	0.72917527	0.84516764	0.83047044	0.8278174	0.75587046	0.7569407	0.74999374	0.8198089	0.7553984	0.75530916	0.8356668	0.82306206	0.84423983	0.8522228	0.7396195	0.8570907	0.8376873	0.81154454	0.82358795	0.7965194	0.8497271	0.8058054	0.76696986	0.79396373	0.7696572	0.74475616	0.89152825	0.8064052	0.8068501	0.8488685	0.706106	0.8860212	0.7858211	0.8010311	0.71042967	0.8100591	0.8059427	0.8764254	0.86640793	0.77109534	0.7534461	0.8419926	0.835969	0.7996685	0.81965774	0.7843793	0.8041015	0.78622836	0.7707293	0.7678415	0.7844185	0.78177595	0.7319053	0.746115	0.7833497	0.7364831	0.6924211	0.7544344	0.73516655	0.7225132	0.81153923	0.72828895	0.7928517	0.64222497	0.7552404	0.7747981	0.7932912	0.80867827	0.7946867	0.82309276	0.8027968	0.8275467	0.79745156	0.8528742	0.83548516	0.8312728	0.7862841	0.80681384	0.82507133	0.7694101	0.7616491	0.8399076	0.7594901	0.8073872	0.81010026	0.7316571	0.7323986	0.7235233	0.8541306	0.7841799	0.7836098	0.7625737	0.7331849	0.8456002	0.761737	0.75142276	0.8236991	0.83279395	0.77180177	0.8122999	0.73320854	0.754669	0.7436143	0.7469851	0.79997545	0.8026348	0.75452495	0.82283926	0.79127854	0.7634806	0.8042056	0.8039277	0.6797578	0.8319306	0.83935505	0.86005616	0.78031296	0.6607748	0.78955907	0.848028	0.8043735	0.8544836	0.7569006	0.78588504	0.8163238	0.7966493	0.8376606	0.8093046	0.84276253	0.8152953	0.8651249	0.86970425	0.84140295	0.8152953	0.82223606	0.88413787	0.8613562	0.7874311
MS.1.1.lemma20.017	0.83373517	0.87594074	0.87057936	0.85731906	0.8564146	0.86036557	0.87616324	0.7879754	0.8432367	0.8266345	0.8158389	0.8315352	0.7847934	0.8357131	0.8213565	0.82673174	0.86809975	0.8093575	0.83884627	0.82686156	0.8247005	0.8012329	0.8462239	0.85849434	0.7111877	0.7774839	0.75320077	0.7014798	0.78633106	0.75103027	0.79904866	0.7952044	0.83257717	0.8314005	0.8311606	0.7545254	0.77648133	0.75438565	0.8373759	0.7690413	0.7794158	0.84509295	0.8244425	0.8412453	0.83479506	0.71397746	0.84107625	0.861077	0.83743256	0.85337704	0.7826693	0.79324824	0.81354165	0.784528	0.83557993	0.76734155	0.82067966	0.8874912	0.77786744	0.8055042	0.8599668	0.6730141	0.85298854	0.86178255	0.85840595	0.7195524	0.8301879	0.8107781	0.88448846	0.86505723	0.799511	0.7730523	0.8340525	0.83296156	0.82750493	0.8374121	0.78189737	0.8638893	0.8338497	0.79352105	0.76362956	0.81047547	0.8228757	0.80034393	0.7932093	0.8130557	0.7542085	0.7396696	0.772889	0.77606297	0.6971408	0.82874876	0.75846744	0.83105487	0.62848806	0.74265707	0.77535903	0.7592393	0.8305063	0.7936671	0.84462214	0.8128153	0.82296103	0.7859946	0.87335426	0.8342665	0.87102634	0.8009792	0.81401825	0.8064512	0.7623482	0.76383615	0.85755485	0.7482624	0.8517279	0.8304093	0.77842396	0.7498772	0.77253467	0.8687719	0.7973436	0.7804059	0.7858037	0.74397373	0.8456682	0.7693653	0.76727074	0.8341178	0.82342917	0.79695076	0.8351081	0.7441113	0.78300166	0.7402914	0.8085484	0.8377617	0.80669343	0.79563826	0.81411046	0.7766706	0.80415297	0.8423401	0.8417685	0.7305429	0.8519691	0.8594233	0.8574666	0.81463337	0.6981378	0.8001373	0.86034274	0.8280034	0.8926633	0.7752811	0.82764566	0.83196187	0.8106563	0.84357977	0.82312936	0.8374367	0.79233	0.8626894	0.8530537	0.83501226	0.79233	0.81779623	0.8269908	0.7779707	0.79840845
MS.1.1.lemma20.018	0.825861	0.82452726	0.82842046	0.8475529	0.84054846	0.8358631	0.83990544	0.8247842	0.84421784	0.8295455	0.83677125	0.8486643	0.7966969	0.84850925	0.8285424	0.8381952	0.83714175	0.8146488	0.79920655	0.7909532	0.7925531	0.8223792	0.84005296	0.82893836	0.69339937	0.74152714	0.74041146	0.70356286	0.79457635	0.7621815	0.78362787	0.73198664	0.82653916	0.8222313	0.81437486	0.7863768	0.7803403	0.77277946	0.80202633	0.7532282	0.77091503	0.82086563	0.8204614	0.8345637	0.82419527	0.70895386	0.8316187	0.8275517	0.8386914	0.857852	0.81144404	0.7930815	0.8121865	0.7939077	0.81139797	0.76977426	0.78991455	0.85335994	0.78798217	0.8330285	0.829693	0.73154175	0.8151312	0.82810307	0.81413996	0.72680694	0.8397326	0.8087788	0.83184654	0.83038193	0.7615594	0.7863399	0.84289867	0.849054	0.80316794	0.8178337	0.78109896	0.82989234	0.8127465	0.80898577	0.7699403	0.79823196	0.7771743	0.78295505	0.77355736	0.8114401	0.77700484	0.73548084	0.77977544	0.76338595	0.71078426	0.82921064	0.75748885	0.78003204	0.6519263	0.708427	0.703765	0.7039934	0.7967772	0.7705306	0.80459714	0.79514945	0.85535425	0.787381	0.845052	0.8463682	0.8261545	0.7757246	0.78112596	0.7538831	0.7505501	0.7606131	0.83336467	0.7382724	0.8359544	0.8088354	0.7602453	0.71912074	0.76449156	0.8385525	0.8012185	0.75584155	0.74525404	0.76355886	0.822432	0.7504391	0.7608588	0.81294	0.8246539	0.7522799	0.8196613	0.73594695	0.777133	0.74230057	0.77611506	0.8168094	0.785326	0.7891934	0.8163565	0.76703906	0.77944535	0.8360423	0.8292846	0.745132	0.8393079	0.8323027	0.79857683	0.75136125	0.6759975	0.80594534	0.83721656	0.86564165	0.86889154	0.8111604	0.8546869	0.81246066	0.81417286	0.8181306	0.7911986	0.8179283	0.7905735	0.8329823	0.82561314	0.81900764	0.7905735	0.8268209	0.7990089	0.77923864	0.8078615
MS.1.1.lemma20.019	0.8586065	0.87621415	0.8305773	0.8828804	0.8910113	0.86171734	0.86474544	0.8500765	0.8701526	0.86452323	0.89789295	0.89372957	0.87688905	0.87824214	0.9002299	0.8941409	0.8558349	0.8775925	0.8644123	0.8666988	0.8415095	0.87001675	0.891865	0.88085634	0.79648465	0.8300975	0.813794	0.8113084	0.8415323	0.8169938	0.8570467	0.8276972	0.8816494	0.89654243	0.8763982	0.81170285	0.81863356	0.83186436	0.8850231	0.80240464	0.83180857	0.89518374	0.90076387	0.9156495	0.9002739	0.79081005	0.9092193	0.86275184	0.8384893	0.88262033	0.82902944	0.82947695	0.8885632	0.823151	0.8766149	0.85448265	0.84214747	0.88883233	0.8497622	0.85121953	0.8716734	0.7877175	0.8677305	0.8671535	0.8450271	0.83616847	0.8726223	0.845697	0.90244937	0.9027487	0.85295206	0.8664423	0.8854784	0.9050804	0.842595	0.8614064	0.84051937	0.86958414	0.8576898	0.8579628	0.83252394	0.82737994	0.83176273	0.82043755	0.81878084	0.8639063	0.82163006	0.8132095	0.84446985	0.8384969	0.80261046	0.86733824	0.7942586	0.8745078	0.7480467	0.81817234	0.7474067	0.8099568	0.88784355	0.8600557	0.8720596	0.8906954	0.9050333	0.8443332	0.8718628	0.880939	0.81783557	0.8603878	0.8891526	0.87584704	0.8373443	0.82244873	0.8582914	0.80799615	0.8522716	0.8816655	0.8453905	0.81112814	0.85024256	0.90753317	0.8385589	0.82671815	0.80825645	0.80612814	0.8827813	0.8360772	0.82330215	0.88570535	0.8887519	0.8147075	0.89464635	0.8345992	0.83938295	0.8118326	0.8341779	0.87118113	0.8608594	0.83344793	0.8807728	0.8596399	0.83051854	0.8933579	0.87108225	0.81035376	0.87072426	0.87434536	0.8577187	0.83194554	0.77790505	0.8726604	0.90536433	0.89275944	0.9029965	0.85427177	0.8903385	0.89903015	0.873365	0.8718323	0.8462187	0.8771502	0.8438425	0.9015177	0.8623555	0.8734849	0.8438425	0.87049747	0.83416694	0.8168512	0.8767965
MS.1.1.lemma20.020	0.82618374	0.8539979	0.8161565	0.87682647	0.87379706	0.8420259	0.8394771	0.8103721	0.8540873	0.85068506	0.85454905	0.86285394	0.8455563	0.853249	0.8484839	0.8406924	0.8532852	0.8421571	0.84704804	0.8384188	0.8483012	0.8710807	0.8873715	0.87474746	0.7673627	0.7745592	0.77768517	0.7609682	0.81994677	0.78422683	0.84183264	0.8037547	0.8451685	0.87491655	0.84492713	0.74259716	0.79018867	0.78467077	0.8461971	0.7626269	0.78817105	0.87697506	0.87717396	0.8898905	0.8824347	0.74664336	0.8776572	0.85108906	0.8419647	0.87395936	0.8306116	0.8111765	0.8588136	0.82887006	0.86041963	0.80875164	0.8069946	0.8729096	0.8429533	0.8778485	0.87382317	0.79713356	0.85037565	0.8626812	0.84384394	0.80348915	0.83036053	0.8300589	0.87178075	0.8827633	0.84186023	0.83094823	0.8782732	0.88276714	0.811634	0.84319246	0.82729524	0.844802	0.82622653	0.80902255	0.7890537	0.811628	0.82747215	0.8056031	0.79594743	0.8480934	0.78961927	0.77624464	0.83272445	0.79892164	0.77563155	0.85145146	0.79432863	0.84566176	0.6789417	0.78008217	0.7477105	0.7444943	0.8204073	0.8248763	0.83003926	0.83858037	0.8545687	0.8308201	0.86094344	0.83549494	0.813149	0.79934424	0.86909795	0.8444014	0.79349333	0.7932885	0.8831911	0.7685804	0.83115584	0.8370745	0.8037207	0.7829821	0.82402647	0.90501803	0.82736427	0.80818677	0.8001535	0.7887379	0.8587819	0.7637646	0.802873	0.85388714	0.8493683	0.7955802	0.8398878	0.774823	0.8385851	0.8190244	0.8241599	0.84236914	0.8164936	0.794606	0.86655104	0.83335024	0.8360228	0.85513836	0.8746924	0.7938996	0.8672924	0.864473	0.8188992	0.77239287	0.71664244	0.8638058	0.8963464	0.8565569	0.8771476	0.797522	0.85852253	0.88299716	0.8537958	0.85754776	0.8434892	0.86395997	0.83923393	0.8826297	0.8443449	0.85698766	0.83923393	0.84023505	0.82453877	0.7911415	0.83377355
