c1	KS.9.11.lemma20.000	KS.9.11.lemma20.001	KS.9.11.lemma20.002	KS.9.11.lemma20.003	KS.9.11.lemma20.004	KS.9.11.lemma20.005	KS.9.11.lemma20.006	KS.9.11.lemma20.007	KS.9.11.lemma20.008	KS.9.11.lemma20.009	KS.9.11.lemma20.010	KS.9.11.lemma20.011	KS.9.11.lemma20.012	KS.9.11.lemma20.013	KS.9.11.lemma20.014	KS.9.11.lemma20.015	KS.9.11.lemma20.016	KS.9.11.lemma20.017	KS.9.11.lemma20.018	KS.9.11.lemma20.019	KS.9.11.lemma20.020	KS.9.11.lemma20.021	KS.9.11.lemma20.022	KS.9.11.lemma20.023	KS.9.11.lemma20.024	KS.9.11.lemma20.025	KS.9.11.lemma20.026	KS.9.11.lemma20.027	KS.9.11.lemma20.028	KS.9.11.lemma20.029	KS.9.11.lemma20.030	KS.9.11.lemma20.031	KS.9.11.lemma20.032	KS.9.11.lemma20.033	KS.9.11.lemma20.034	KS.9.11.lemma20.035	KS.9.11.lemma20.036	KS.9.11.lemma20.037	KS.9.11.lemma20.038	KS.9.11.lemma20.039	KS.9.11.lemma20.040	KS.9.11.lemma20.041	KS.9.11.lemma20.042	KS.9.11.lemma20.043	KS.9.11.lemma20.044	KS.9.11.lemma20.045	KS.9.11.lemma20.046	KS.9.11.lemma20.047	KS.9.11.lemma20.048	KS.9.11.lemma20.049	KS.9.11.lemma20.050	KS.9.11.lemma20.051	KS.9.11.lemma20.052	KS.9.11.lemma20.053	KS.9.11.lemma20.054	KS.9.11.lemma20.055	KS.9.11.lemma20.056	KS.9.11.lemma20.057	KS.9.11.lemma20.058	KS.9.11.lemma20.059	KS.9.11.lemma20.060	KS.9.11.lemma20.061	KS.9.11.lemma20.062	KS.9.11.lemma20.063	KS.9.11.lemma20.064	KS.9.11.lemma20.065	KS.9.11.lemma20.066	KS.9.11.lemma20.067	KS.9.11.lemma20.068	KS.9.11.lemma20.069	KS.9.11.lemma20.070	KS.9.11.lemma20.071	KS.9.11.lemma20.072	KS.9.11.lemma20.073	KS.9.11.lemma20.074	KS.9.11.lemma20.075	KS.9.11.lemma20.076	KS.9.11.lemma20.077	KS.9.11.lemma20.078	KS.9.11.lemma20.079	KS.9.11.lemma20.080	KS.9.11.lemma20.081	KS.9.11.lemma20.082	KS.9.11.lemma20.083	KS.9.11.lemma20.084	KS.9.11.lemma20.085	KS.9.11.lemma20.086	KS.9.11.lemma20.087	KS.9.11.lemma20.088	KS.9.11.lemma20.089	KS.9.11.lemma20.090
MS.1.9.lemma20.020	0.93752986	0.94180304	0.8748835	0.854274	0.87425476	0.84402096	0.9037293	0.7300451	0.9328574	0.89846444	0.9340077	0.85568285	0.9391043	0.9433619	0.9325066	0.9268684	0.92967844	0.9224793	0.9501914	0.94340944	0.9374591	0.95418614	0.9429397	0.94635546	0.94521475	0.85925156	0.7440121	0.9278255	0.8577949	0.89962363	0.8559352	0.9235209	0.936609	0.9438655	0.8856558	0.93079317	0.8764828	0.9103677	0.9120725	0.9400735	0.9226893	0.93539906	0.8802317	0.8891267	0.9073064	0.93571436	0.9232314	0.9122331	0.9012891	0.94256866	0.939474	0.87962854	0.90042007	0.9190923	0.7704558	0.89136326	0.9032778	0.9054637	0.9341507	0.7886566	0.93549347	0.93280137	0.8219665	0.9317843	0.72668123	0.9408277	0.8962557	0.9073714	0.92475927	0.868214	0.9239305	0.9255903	0.9229059	0.8751601	0.9246271	0.87477183	0.9151138	0.9078715	0.892332	0.8641946	0.89093596	0.9343539	0.65203404	0.93084764	0.9362844	0.82334185	0.9321222	0.94325805	0.91606367	0.8994602	0.9225815
MS.1.9.lemma20.021	0.953947	0.9428779	0.8978426	0.8847796	0.89435405	0.87194306	0.91967183	0.7121613	0.94906235	0.9089875	0.9598756	0.86366916	0.9534061	0.9538275	0.9496557	0.93157125	0.94117874	0.9112549	0.9524356	0.96395993	0.96062225	0.95921624	0.95404446	0.9597319	0.962334	0.87514806	0.75875795	0.9458835	0.8735126	0.92507535	0.8646116	0.93948174	0.9472838	0.9492483	0.90308416	0.95277953	0.9130057	0.9225075	0.9287915	0.9485632	0.93723714	0.9413021	0.8697673	0.9003545	0.92623144	0.9493043	0.9453138	0.9263102	0.9223294	0.9522453	0.93448	0.88993704	0.9081693	0.9395632	0.786947	0.9101871	0.91641337	0.93465054	0.94917643	0.7820006	0.9429519	0.93477225	0.82234955	0.9415108	0.72336286	0.9428005	0.9171876	0.92179716	0.9448911	0.8821488	0.9491176	0.9485052	0.94632345	0.9008852	0.9541931	0.89582896	0.9316442	0.9150932	0.9121195	0.87760997	0.9121282	0.94420695	0.6522618	0.95245683	0.94677603	0.8456429	0.946253	0.95343864	0.9255824	0.9082365	0.933743
MS.1.9.lemma20.022	0.9605464	0.94564784	0.9112282	0.89439166	0.8961783	0.90149146	0.9100832	0.6870614	0.96764374	0.9157057	0.97601503	0.8651562	0.9635428	0.9358796	0.9196678	0.9259271	0.9189646	0.8859654	0.91703165	0.94934416	0.92645645	0.95512986	0.9332158	0.9483753	0.9377541	0.87885845	0.7583463	0.94301337	0.8927368	0.9338083	0.8680451	0.95336235	0.9439756	0.9345406	0.9214543	0.96225697	0.89841086	0.90978944	0.9436581	0.9471701	0.9199923	0.95206904	0.8732902	0.89206153	0.9185565	0.95598024	0.93747246	0.92679477	0.9199083	0.961406	0.9317175	0.9062794	0.91144896	0.94704795	0.7982267	0.9156433	0.9189009	0.9346543	0.94536227	0.76298606	0.92591673	0.94151044	0.8313103	0.94986844	0.73661053	0.94596744	0.9102541	0.94125485	0.93814814	0.8931733	0.9520665	0.9619769	0.9510505	0.89835155	0.9656147	0.9047953	0.948837	0.92774785	0.9189322	0.88850135	0.91863716	0.94864583	0.66135556	0.9461781	0.9453049	0.84539086	0.9477937	0.95500535	0.92578816	0.92101777	0.9394096
MS.1.9.lemma20.023	0.92082083	0.9353663	0.90347743	0.86486256	0.89311653	0.8594086	0.89071727	0.78358227	0.9168429	0.8793477	0.9176866	0.84927654	0.9275406	0.93186945	0.92961353	0.9125227	0.9307151	0.89155805	0.9290492	0.94713366	0.9551506	0.9312493	0.9399285	0.920828	0.9359387	0.8816994	0.7830973	0.9170337	0.8565315	0.8990642	0.86242855	0.90587926	0.9158088	0.9341047	0.87298226	0.9117261	0.88644576	0.9142548	0.9108321	0.92703485	0.9178773	0.91698617	0.87549514	0.8630707	0.87975013	0.9217736	0.9393325	0.91681963	0.9114455	0.9261642	0.9167106	0.9071592	0.89611554	0.9086498	0.8334944	0.89890975	0.88630176	0.9187902	0.9043751	0.7735221	0.93066174	0.9257983	0.819801	0.91601217	0.730606	0.9228627	0.91075915	0.8793763	0.9113434	0.87685275	0.9233646	0.92002285	0.9144712	0.8932061	0.90089893	0.88707197	0.887005	0.893376	0.89967775	0.8382103	0.896953	0.9154222	0.6879724	0.9215236	0.9119498	0.8534123	0.9259772	0.92238915	0.902605	0.8954296	0.91495675
MS.1.9.lemma20.024	0.96576625	0.9585738	0.9008589	0.8766589	0.89710736	0.8733621	0.91350627	0.70883167	0.9538783	0.8962879	0.9581703	0.8401054	0.9689809	0.937095	0.94181687	0.91932106	0.9344735	0.8710206	0.9319279	0.9423294	0.95361805	0.9800714	0.9647314	0.9469318	0.9567187	0.85326195	0.710546	0.95065314	0.86620265	0.91109955	0.8382044	0.9566897	0.94473016	0.9585192	0.9064257	0.9541285	0.896526	0.9153163	0.9349061	0.9593599	0.9386058	0.9595652	0.86380076	0.863001	0.9184587	0.9596448	0.9412043	0.9381585	0.915546	0.9577775	0.9349803	0.8894328	0.89213663	0.93494725	0.7699962	0.8949188	0.89927983	0.92472076	0.9366521	0.7333873	0.9461131	0.9312695	0.7913428	0.9379434	0.6665447	0.9533536	0.9102942	0.9211766	0.9380963	0.8851516	0.95475	0.9569476	0.94579464	0.89047086	0.95527047	0.8917421	0.9286598	0.9160035	0.91087663	0.8524811	0.9069952	0.9556547	0.6046883	0.95057344	0.948135	0.8153999	0.9443975	0.9619382	0.9132132	0.90382576	0.94858307
MS.1.9.lemma20.025	0.9662853	0.9589118	0.90521276	0.8835679	0.89060974	0.88906634	0.9189293	0.68164694	0.9685915	0.9180031	0.9695957	0.86642766	0.96948874	0.93423396	0.92584693	0.9214818	0.92612755	0.8808277	0.92259645	0.9491024	0.9389534	0.96400595	0.94105834	0.9457665	0.94515747	0.8801098	0.74446243	0.9445408	0.8802062	0.9358655	0.8701198	0.96123534	0.9531673	0.9495268	0.91190493	0.963691	0.89077556	0.9197353	0.9478586	0.9599439	0.93099827	0.95798206	0.8775786	0.8846555	0.91727704	0.95845294	0.94288635	0.92543733	0.91909754	0.9632957	0.94123304	0.9043634	0.91005254	0.94566065	0.78909135	0.91407746	0.9217164	0.93450075	0.9504406	0.7609403	0.94119996	0.9457922	0.8174796	0.95605415	0.7267101	0.95393264	0.9074755	0.9388516	0.93784314	0.88283926	0.950397	0.96335185	0.9496415	0.9011747	0.96230805	0.90335834	0.94484514	0.92801005	0.9205161	0.8830037	0.9169673	0.9535142	0.6557557	0.95065594	0.9482241	0.8371088	0.947114	0.9649386	0.93364894	0.9153173	0.94915646
MS.1.9.lemma20.026	0.95371294	0.95705	0.9086178	0.87577915	0.9060491	0.8886147	0.91303146	0.752505	0.9497166	0.8963465	0.9478168	0.8500503	0.958277	0.9410774	0.95115423	0.9250386	0.9464106	0.88106394	0.9415165	0.93641734	0.95367867	0.98016465	0.9818201	0.9437835	0.961249	0.85716903	0.7329434	0.95287853	0.8919483	0.91286504	0.84384066	0.94043356	0.9419575	0.95832455	0.91150045	0.93904513	0.9094527	0.91887295	0.93937117	0.9537176	0.941239	0.9565553	0.87353635	0.8611859	0.90237194	0.95752835	0.9377672	0.94139045	0.9209856	0.9561292	0.9312588	0.89946425	0.9013278	0.93888354	0.7910186	0.9046999	0.8916577	0.91109335	0.9266972	0.7436014	0.94754374	0.93075967	0.8110001	0.9258655	0.6848639	0.9481251	0.9225893	0.91254294	0.92806834	0.9130163	0.94893795	0.95629907	0.93352044	0.88691866	0.9413111	0.8968234	0.92526853	0.9196328	0.9067012	0.84623754	0.90236163	0.96105814	0.6300113	0.9349617	0.9407059	0.8274723	0.94319767	0.9576139	0.89941525	0.9125986	0.9464461
MS.1.9.lemma20.027	0.874959	0.88234615	0.86677754	0.8451847	0.872379	0.8694897	0.8705564	0.7567938	0.8834949	0.85771096	0.8838687	0.84876657	0.88237715	0.88796324	0.87381923	0.8895731	0.89026284	0.8612753	0.88030726	0.902869	0.8933034	0.8632634	0.8747401	0.8788606	0.88064027	0.9642338	0.89050424	0.89814126	0.8680371	0.89612764	0.84708554	0.8632808	0.8790078	0.8820099	0.8687765	0.8900174	0.8911245	0.8796574	0.8847132	0.89367247	0.88064015	0.8731054	0.8735031	0.87603647	0.86687005	0.88338244	0.9093342	0.8590622	0.8783033	0.8854765	0.87434876	0.87643397	0.8660429	0.90179604	0.8318322	0.89295566	0.8875771	0.88827306	0.8774222	0.7572499	0.888771	0.87578183	0.83453655	0.8744546	0.77624774	0.8830125	0.89213353	0.8563743	0.8886713	0.854402	0.8868139	0.8839014	0.883019	0.88011503	0.8796925	0.87555563	0.8793473	0.8788476	0.89077115	0.84752023	0.8774943	0.8859429	0.70923746	0.8797253	0.8798003	0.84625083	0.8896885	0.8939863	0.8786825	0.8980701	0.87094456
MS.1.9.lemma20.028	0.90497184	0.92499626	0.8824619	0.8866238	0.9047632	0.89387167	0.9050119	0.76231015	0.9011103	0.8885307	0.9009055	0.8596306	0.91748476	0.8952626	0.8959165	0.90865207	0.9088702	0.8599201	0.89998394	0.8951435	0.9046885	0.9036946	0.9107394	0.8988521	0.9036857	0.86664724	0.7581013	0.9515618	0.9007641	0.9182888	0.855659	0.8863676	0.9105076	0.9157418	0.8592723	0.9005443	0.89623487	0.90482485	0.91702795	0.925821	0.9111323	0.9219794	0.8872042	0.84713465	0.88424426	0.90854526	0.9245977	0.90052307	0.8997362	0.90591216	0.89495426	0.8870216	0.86731005	0.89611465	0.8205417	0.88500035	0.87774265	0.88049203	0.8963309	0.7684053	0.9105392	0.91325414	0.82565707	0.9036333	0.7272128	0.90520626	0.909865	0.88085777	0.91952497	0.8831029	0.9214608	0.90761805	0.91933566	0.9021947	0.90984595	0.90178657	0.89305806	0.88542604	0.90030926	0.8552741	0.8862722	0.91375405	0.68835044	0.90090466	0.89391327	0.85970956	0.89714783	0.92246044	0.9108956	0.8878647	0.91102624
MS.1.9.lemma20.029	0.9360535	0.9196141	0.86562407	0.8673544	0.8674646	0.8625445	0.930223	0.6890751	0.94435275	0.91468483	0.9501127	0.88064474	0.9266865	0.9211697	0.9014637	0.898468	0.89817613	0.886521	0.91357315	0.9281302	0.9110056	0.92844844	0.9073648	0.9404483	0.9283061	0.8786415	0.7577971	0.93606424	0.87117815	0.947934	0.88179564	0.928351	0.9427209	0.9245554	0.87951386	0.93949825	0.8807763	0.9126261	0.9121654	0.9277685	0.92127514	0.9260762	0.85035145	0.8916446	0.93315816	0.9312352	0.9183153	0.9023392	0.9083005	0.9337929	0.9189887	0.875837	0.91020644	0.92716706	0.77965486	0.91718423	0.9090557	0.92076886	0.9485054	0.76503825	0.9187747	0.92325383	0.8355585	0.9384658	0.7325696	0.9311569	0.8905288	0.9262943	0.9341513	0.85399264	0.9263028	0.932315	0.92486286	0.87627757	0.9498162	0.8705617	0.92699945	0.89348114	0.8986383	0.89582366	0.89372283	0.93157244	0.6708956	0.93050617	0.9420863	0.84162486	0.93558776	0.94086957	0.932662	0.89082587	0.9186883
MS.1.9.lemma20.030	0.96981645	0.9505959	0.9016171	0.8823435	0.90247154	0.8959439	0.891427	0.6855994	0.9688344	0.8739592	0.9689754	0.81845295	0.96210563	0.9043379	0.90470713	0.8968185	0.9019589	0.83782536	0.8926082	0.91703874	0.9146218	0.9506736	0.9253639	0.9203714	0.92155296	0.85035414	0.6874859	0.9443723	0.86299783	0.9051077	0.8495441	0.9965342	0.92052746	0.9463481	0.92171824	0.9620664	0.8695408	0.89637697	0.9329074	0.9594572	0.9190588	0.95191133	0.85259783	0.86515677	0.9083457	0.95790786	0.93060505	0.9353297	0.90429556	0.95864195	0.93014437	0.90227795	0.8928883	0.93612474	0.7786674	0.8935046	0.91464806	0.93194073	0.9369298	0.7041702	0.93211865	0.9441959	0.801276	0.9526011	0.6935625	0.9576313	0.8967963	0.9260073	0.926486	0.8790573	0.95431864	0.9583298	0.9530945	0.88525605	0.95156074	0.8868624	0.9294487	0.92511624	0.9191402	0.8442941	0.91223264	0.9555593	0.606152	0.9463241	0.95223165	0.8049771	0.95345974	0.9640876	0.91377234	0.9137814	0.95159805
MS.1.9.lemma20.031	0.94557506	0.94812083	0.9024036	0.89466435	0.8978382	0.88888186	0.9373898	0.7250495	0.9447551	0.93655777	0.9477764	0.8996177	0.94476354	0.94647366	0.9395274	0.9304553	0.93990993	0.90363693	0.94291353	0.94844246	0.9494736	0.95548546	0.9512589	0.94475126	0.95120966	0.88000405	0.7882568	0.9520334	0.91022646	0.9412111	0.8663614	0.9307566	0.9665336	0.9470894	0.8897139	0.93946534	0.9144472	0.9276668	0.92755747	0.94714767	0.9373566	0.9494562	0.8775229	0.88160586	0.91750896	0.9490708	0.9393845	0.926901	0.9237183	0.947223	0.9325618	0.89024997	0.9011813	0.9403836	0.79578435	0.91465425	0.9117013	0.9209258	0.9453171	0.7927946	0.9495487	0.938722	0.8559586	0.9473652	0.7388981	0.9511724	0.92016417	0.9248819	0.9385891	0.899294	0.9472414	0.9492084	0.9392487	0.9104397	0.96434003	0.89347047	0.9480101	0.9123842	0.92448014	0.914542	0.91137034	0.9419472	0.68437076	0.93265414	0.93367684	0.8701265	0.93927	0.95676476	0.94355357	0.9108482	0.94164854
MS.1.9.lemma20.032	0.87921584	0.90875673	0.88829404	0.86610407	0.9017192	0.86373764	0.90917945	0.7804657	0.87846303	0.88234633	0.8814996	0.8670895	0.89249974	0.90105176	0.9032136	0.89091885	0.9141202	0.862978	0.9029326	0.88707143	0.910356	0.873095	0.90181714	0.88596576	0.908471	0.86019206	0.76959825	0.9075849	0.85403574	0.9176654	0.8735251	0.86846447	0.9105175	0.9392344	0.8422953	0.87338036	0.90272176	0.8980131	0.88581973	0.9137775	0.9141036	0.8853403	0.8780756	0.8641126	0.87634695	0.89046264	0.9291629	0.9069273	0.9364134	0.899963	0.8933367	0.89546704	0.90118	0.90062284	0.8330684	0.92153585	0.8895415	0.90037084	0.87993807	0.79775935	0.9202488	0.910115	0.8535985	0.8928809	0.7686889	0.8979774	0.93021506	0.86141706	0.89801025	0.8652694	0.9100613	0.9124127	0.9019237	0.8940482	0.892583	0.874331	0.8746238	0.88093317	0.87693477	0.8491154	0.87735695	0.89383477	0.7308646	0.8857547	0.8785955	0.896332	0.876668	0.90440905	0.9099257	0.8704827	0.88127095
MS.1.9.lemma20.033	0.9501568	0.944421	0.90428895	0.86730385	0.88549525	0.8860058	0.88378507	0.7077439	0.9600173	0.8823925	0.9630959	0.8271682	0.9454793	0.88002264	0.87615037	0.8921673	0.88443685	0.84283304	0.87486345	0.91421473	0.89180416	0.93190235	0.90410936	0.89620745	0.89153326	0.8564354	0.70715934	0.91750216	0.84401774	0.88533384	0.86798596	0.94681466	0.90880966	0.9270521	0.96738774	0.9782649	0.8715862	0.8963412	0.9092075	0.93173635	0.88773984	0.94277686	0.86512756	0.88053536	0.87777746	0.9509082	0.9382397	0.9129475	0.89650995	0.9635691	0.929889	0.93406403	0.8947884	0.9626016	0.8306486	0.8989688	0.921046	0.92279774	0.94737095	0.75616276	0.91725194	0.9249447	0.82036245	0.93337166	0.737247	0.9388772	0.8836924	0.8841871	0.9114835	0.8884025	0.92888916	0.9355836	0.92326593	0.8752259	0.9297778	0.8759452	0.92817926	0.92967343	0.92377067	0.83248025	0.92730284	0.9484717	0.6607763	0.94522446	0.9368493	0.8124807	0.94854796	0.9428663	0.90532565	0.91566527	0.93161666
MS.1.9.lemma20.034	0.9520711	0.94129235	0.9122604	0.8925366	0.89910245	0.9080579	0.9125905	0.71131605	0.933074	0.89517415	0.94264406	0.8531894	0.9513869	0.91681975	0.9220834	0.91332984	0.92155397	0.8650317	0.91937715	0.9212317	0.92829704	0.9447204	0.94017124	0.92799646	0.9373424	0.8654847	0.7296448	0.9551862	0.90220815	0.9176463	0.8387748	0.9353155	0.9321903	0.9488729	0.9232872	0.95929766	0.9587253	0.9322649	0.9304101	0.94896543	0.9499056	0.95244235	0.8730389	0.85439396	0.902452	0.9528147	0.9281756	0.93756276	0.9027976	0.94948745	0.9176341	0.8955887	0.8816301	0.94671845	0.79319847	0.8956113	0.89320105	0.9037355	0.92489636	0.7378726	0.9317962	0.91555434	0.8234963	0.93509424	0.7064093	0.94828117	0.9171593	0.9096555	0.9339956	0.92208207	0.9456835	0.9509988	0.94427127	0.91145337	0.9536496	0.9105699	0.9431391	0.9306373	0.92709607	0.86304677	0.91919017	0.9497253	0.65642184	0.9380606	0.9421338	0.834689	0.94152087	0.9575868	0.9111171	0.9234624	0.9549955
MS.1.9.lemma20.035	0.9274217	0.93289083	0.89657193	0.8898223	0.8855658	0.86638504	0.9261516	0.75268936	0.9126073	0.9030733	0.9063435	0.87939775	0.9164156	0.9153657	0.9131643	0.9005455	0.9191846	0.87937737	0.9225795	0.92001575	0.9289123	0.9153458	0.92004645	0.91226315	0.92121834	0.87569857	0.78398913	0.9286231	0.8766978	0.91649336	0.8589424	0.89720535	0.92661417	0.93284917	0.86425924	0.9223658	0.910621	1.0000002	0.9254805	0.92811346	0.94194233	0.92922604	0.8821038	0.85950565	0.9006056	0.9168279	0.9222436	0.9107255	0.9068612	0.9176616	0.92306364	0.89017683	0.89167905	0.92412716	0.8166307	0.89962685	0.87998927	0.89725053	0.9221987	0.77381885	0.93324864	0.91612613	0.8388551	0.91981065	0.7324532	0.9263346	0.9090635	0.89833796	0.91348916	0.885851	0.9216355	0.92633116	0.9270935	0.90424836	0.92126215	0.8909279	0.8929343	0.88452256	0.89235723	0.86874026	0.90435076	0.9154782	0.72881705	0.9157412	0.91571736	0.8480258	0.918422	0.93323004	0.9228828	0.897059	0.9291483
MS.1.9.lemma20.036	0.9251141	0.9190123	0.90023035	0.8805711	0.902745	0.91252536	0.87701863	0.73129004	0.923491	0.88150436	0.91832334	0.8448005	0.9366372	0.8845619	0.8928921	0.88970274	0.894312	0.8205643	0.8819131	0.89328265	0.9002316	0.9161863	0.92076176	0.89320225	0.9042952	0.8629081	0.7579167	0.91916686	0.89957476	0.89123535	0.8378022	0.90340936	0.9022155	0.9136199	0.89843327	0.90640604	0.8893779	0.90138984	0.9804	0.9237447	0.9128607	0.93626624	0.8758316	0.8348887	0.8538641	0.9150697	0.9218247	0.9083772	0.9045088	0.9263471	0.89578027	0.90065014	0.8808188	0.9145994	0.8174434	0.8932828	0.88227594	0.89940083	0.90072066	0.717371	0.9089091	0.91199106	0.8016404	0.9064863	0.6880919	0.9059324	0.91240656	0.9072395	0.9166994	0.9113978	0.9356104	0.93868786	0.9238478	0.8974964	0.9242175	0.9188762	0.9067675	0.91523004	0.8971253	0.84167725	0.9057331	0.9301418	0.6671937	0.90117836	0.9073784	0.8447	0.9046296	0.9238052	0.88669646	0.904197	0.9111929
MS.1.9.lemma20.037	0.9152976	0.92870426	0.9019495	0.8521099	0.92023593	0.8840724	0.90085334	0.7833979	0.90570027	0.8721172	0.9087616	0.85574967	0.92869127	0.9174503	0.9135666	0.9092778	0.9207069	0.87783206	0.91533524	0.9116738	0.9200773	0.9068617	0.91833484	0.90414935	0.91813	0.86981636	0.7628633	0.9294849	0.8640146	0.90744144	0.85208696	0.90580904	0.9069207	0.9358261	0.87796605	0.90899444	0.912763	0.9097917	0.91068256	0.97243947	0.93384004	0.9148944	0.8727556	0.867401	0.8766758	0.91633713	0.94219697	0.92680573	0.9227743	0.9158247	0.92191863	0.89546883	0.8918773	0.91084933	0.8165388	0.89932513	0.90937304	0.9117052	0.905546	0.77887297	0.9473035	0.92422533	0.83124983	0.9162054	0.7535243	0.92744714	0.9397323	0.8742123	0.9310235	0.8948363	0.9281045	0.9242979	0.9141599	0.89305717	0.9076935	0.895779	0.8939857	0.9130388	0.89773476	0.8386812	0.9058015	0.9303622	0.69269794	0.90328735	0.90467685	0.8725369	0.91610163	0.93838793	0.9179425	0.9115478	0.9148613
MS.1.9.lemma20.038	0.9579332	0.95867187	0.88943416	0.8624991	0.8895615	0.86562586	0.91925275	0.7095396	0.9402789	0.8883216	0.93757045	0.8521904	0.9530566	0.918548	0.9365004	0.8958926	0.93215996	0.84643924	0.92658395	0.91442066	0.9454137	0.9501952	0.9504819	0.91448057	0.94292355	0.8676713	0.7188886	0.95401186	0.8641211	0.9158555	0.8384402	0.9462082	0.9419524	0.9704268	0.8761619	0.94048166	0.90165114	0.94057024	0.94533765	0.9714668	0.96488845	0.9640362	0.8650074	0.85559595	0.9080426	0.94517994	0.94264317	0.93681526	0.91910714	0.93824655	0.9322857	0.8820467	0.88587433	0.9190913	0.76167166	0.8901579	0.8941733	0.9094167	0.92993057	0.72990614	0.960094	0.93780833	0.79341424	0.93934107	0.6700695	0.95700765	0.92080927	0.92974937	0.93752396	0.88783705	0.94247574	0.95902693	0.94204456	0.8977013	0.9465695	0.8927071	0.9136909	0.9049528	0.9029938	0.85099936	0.8982749	0.95204383	0.61428016	0.92560077	0.9376501	0.8268084	0.9329011	0.9670517	0.9303012	0.88895094	0.95866704
MS.1.9.lemma20.039	0.8888426	0.8800969	0.86191446	0.85368264	0.875085	0.8576516	0.90425706	0.7563686	0.874849	0.8766481	0.882214	0.8747096	0.8850874	0.9093144	0.8980471	0.8783115	0.8954932	0.86779356	0.9083601	0.89532655	0.90532863	0.87670875	0.89122117	0.9031224	0.905516	0.8672488	0.79599667	0.9015244	0.8691275	0.9052323	0.8498622	0.87047887	0.89692235	0.8966137	0.8334116	0.8845453	0.90145445	0.9185908	0.88870704	0.9036871	0.9482167	0.8757305	0.8475544	0.86591446	0.8992063	0.886018	0.89304173	0.8924748	0.8997617	0.8792599	0.89303654	0.84996367	0.89622706	0.8771974	0.7809353	0.89563996	0.86496013	0.9069259	0.88462555	0.77060026	0.89433396	0.891461	0.8261695	0.8901227	0.73039615	0.88734144	0.9002569	0.8723806	0.90785223	0.8448799	0.8977964	0.88491696	0.90450466	0.87925667	0.89768994	0.86759305	0.8599837	0.8570036	0.86897695	0.8655654	0.8780491	0.8698038	0.6870549	0.8960274	0.8883597	0.8530109	0.90168905	0.89338243	0.8847593	0.86308277	0.88054127
MS.1.9.lemma20.040	0.912691	0.9259425	0.9172323	0.8957011	0.9126923	0.8995013	0.88609815	0.7763411	0.9206625	0.90067506	0.90934515	0.86653584	0.92368037	0.8936266	0.8909217	0.90541965	0.9023815	0.8611693	0.8928581	0.905664	0.9022866	0.89385194	0.9045259	0.8889781	0.8968239	0.86888313	0.78312796	0.90306586	0.8643415	0.90772253	0.88805735	0.897384	0.90448445	0.9131249	0.91049814	0.913733	0.89390147	0.8989526	0.9213259	0.906556	0.88927245	0.9113003	0.90490454	0.87439036	0.8588393	0.9071876	0.9369737	0.9050274	0.91197014	0.94007474	0.9124712	0.92529327	0.88910365	0.933851	0.8663993	0.90218186	0.914244	0.91693985	0.89931643	0.7825744	0.9177446	0.93363523	0.8488023	0.9120092	0.78606343	0.9048924	0.9175747	0.8667134	0.9059566	0.90799844	0.9293803	0.9216012	0.91968375	0.91937244	0.9158435	0.9134566	0.9156117	0.9254003	0.9177044	0.8733024	0.92645556	0.917603	0.76344824	0.91369486	0.89807004	0.89344066	0.9056422	0.91043836	0.9073875	0.9158795	0.8944677
MS.1.9.lemma20.041	0.91928434	0.9354968	0.9252089	0.8897278	0.9153644	0.90840805	0.8877451	0.76443356	0.9344911	0.9045925	0.9280596	0.8749726	0.932649	0.8955939	0.8842977	0.91506755	0.90221524	0.8763281	0.8953054	0.9165352	0.8980936	0.902923	0.90152574	0.90265036	0.8987211	0.865906	0.7709007	0.9022959	0.8654311	0.9112299	0.8919707	0.91679925	0.91584843	0.9121777	0.9328089	0.929832	0.8985963	0.8897774	0.91627085	0.9224569	0.8965085	0.9152881	0.9030653	0.89737725	0.8650381	0.9191433	0.9472858	0.90708816	0.9122267	0.9466679	0.9207188	0.9389624	0.8997161	0.94471383	0.88006234	0.9170064	0.94577646	0.9332116	0.91450506	0.8112006	0.92757785	0.9385513	0.8681352	0.92564756	0.80900156	0.9152875	0.90574944	0.8783597	0.91223127	0.90508276	0.92574966	0.9257925	0.9189594	0.918532	0.92102695	0.9191932	0.9363363	0.95658004	0.9412519	0.875534	0.9448991	0.93141824	0.7655078	0.9258002	0.9065468	0.8759172	0.9232824	0.9267101	0.90758324	0.9297689	0.904937
