c1	KS.8.lemma20.000	KS.8.lemma20.001	KS.8.lemma20.002	KS.8.lemma20.003	KS.8.lemma20.004	KS.8.lemma20.005	KS.8.lemma20.006	KS.8.lemma20.007	KS.8.lemma20.008	KS.8.lemma20.009	KS.8.lemma20.010	KS.8.lemma20.011	KS.8.lemma20.012	KS.8.lemma20.013	KS.8.lemma20.014	KS.8.lemma20.015	KS.8.lemma20.016	KS.8.lemma20.017	KS.8.lemma20.018	KS.8.lemma20.019	KS.8.lemma20.020	KS.8.lemma20.021	KS.8.lemma20.022	KS.8.lemma20.023	KS.8.lemma20.024	KS.8.lemma20.025	KS.8.lemma20.026	KS.8.lemma20.027	KS.8.lemma20.028	KS.8.lemma20.029	KS.8.lemma20.030	KS.8.lemma20.031	KS.8.lemma20.032	KS.8.lemma20.033	KS.8.lemma20.034	KS.8.lemma20.035	KS.8.lemma20.036	KS.8.lemma20.037	KS.8.lemma20.038	KS.8.lemma20.039	KS.8.lemma20.040	KS.8.lemma20.041	KS.8.lemma20.042	KS.8.lemma20.043	KS.8.lemma20.044	KS.8.lemma20.045	KS.8.lemma20.046	KS.8.lemma20.047	KS.8.lemma20.048	KS.8.lemma20.049	KS.8.lemma20.050	KS.8.lemma20.051	KS.8.lemma20.052	KS.8.lemma20.053	KS.8.lemma20.054	KS.8.lemma20.055	KS.8.lemma20.056	KS.8.lemma20.057	KS.8.lemma20.058	KS.8.lemma20.059	KS.8.lemma20.060	KS.8.lemma20.061	KS.8.lemma20.062	KS.8.lemma20.063	KS.8.lemma20.064	KS.8.lemma20.065	KS.8.lemma20.066	KS.8.lemma20.067	KS.8.lemma20.068	KS.8.lemma20.069	KS.8.lemma20.070	KS.8.lemma20.071	KS.8.lemma20.072	KS.8.lemma20.073	KS.8.lemma20.074	KS.8.lemma20.075	KS.8.lemma20.076	KS.8.lemma20.077	KS.8.lemma20.078	KS.8.lemma20.079	KS.8.lemma20.080	KS.8.lemma20.081	KS.8.lemma20.082	KS.8.lemma20.083	KS.8.lemma20.084	KS.8.lemma20.085	KS.8.lemma20.086	KS.8.lemma20.087	KS.8.lemma20.088	KS.8.lemma20.089	KS.8.lemma20.090	KS.8.lemma20.091	KS.8.lemma20.092	KS.8.lemma20.093	KS.8.lemma20.094	KS.8.lemma20.095	KS.8.lemma20.096	KS.8.lemma20.097	KS.8.lemma20.098	KS.8.lemma20.099	KS.8.lemma20.100	KS.8.lemma20.101	KS.8.lemma20.102	KS.8.lemma20.103	KS.8.lemma20.104	KS.8.lemma20.105	KS.8.lemma20.106	KS.8.lemma20.107	KS.8.lemma20.108	KS.8.lemma20.109	KS.8.lemma20.110	KS.8.lemma20.111	KS.8.lemma20.112	KS.8.lemma20.113	KS.8.lemma20.114	KS.8.lemma20.115	KS.8.lemma20.116	KS.8.lemma20.117	KS.8.lemma20.118	KS.8.lemma20.119	KS.8.lemma20.120	KS.8.lemma20.121	KS.8.lemma20.122	KS.8.lemma20.123	KS.8.lemma20.124	KS.8.lemma20.125	KS.8.lemma20.126	KS.8.lemma20.127	KS.8.lemma20.128	KS.8.lemma20.129	KS.8.lemma20.130	KS.8.lemma20.131	KS.8.lemma20.132	KS.8.lemma20.133	KS.8.lemma20.134	KS.8.lemma20.135	KS.8.lemma20.136	KS.8.lemma20.137	KS.8.lemma20.138	KS.8.lemma20.139	KS.8.lemma20.140	KS.8.lemma20.141	KS.8.lemma20.142	KS.8.lemma20.143	KS.8.lemma20.144	KS.8.lemma20.145	KS.8.lemma20.146	KS.8.lemma20.147	KS.8.lemma20.148	KS.8.lemma20.149	KS.8.lemma20.150
MS.1.6.lemma20.030	0.9422666	0.9563235	0.9406358	0.9515892	0.95527035	0.9405486	0.95412296	0.9436103	0.94824743	0.9173242	0.95414895	0.7865852	0.86459506	0.9135172	0.9526247	0.9603327	0.93765765	0.950017	0.92847115	0.92082095	0.8845428	0.9450053	0.92301464	0.8767	0.9421064	0.9498265	0.82920444	0.9563765	0.95164824	0.95224583	0.9238894	0.9465507	0.930737	0.93727314	0.9485858	0.94196445	0.88675135	0.9384476	0.7268635	0.9354017	0.92858547	0.91180015	0.9331478	0.9234933	0.9559116	0.91736233	0.9000573	0.89481324	0.94925535	0.95719916	0.95653546	0.9552202	0.95126855	0.94714653	0.9277942	0.94525445	0.8966309	0.9454245	0.9172592	0.898036	0.9252345	0.8842801	0.86414635	0.95816344	0.89265096	0.94947565	0.75431395	0.7510294	0.93886715	0.9371679	0.935897	0.90070534	0.938489	0.9006917	0.94661915	0.9236162	0.87706447	0.86670786	0.965308	0.96837276	0.95291394	0.9471364	0.95508385	0.95741075	0.8708433	0.9134676	0.9473091	0.95287895	0.96304214	0.9424757	0.93053794	0.9409578	0.92106664	0.9113253	0.9395001	0.91716594	0.93942237	0.9478431	0.9572331	0.938714	0.9427561	0.91330945	0.9286893	0.9315504	0.9422686	0.9450583	0.94482535	0.94702244	0.8161634	0.9264193	0.90599924	0.9482837	0.9452975	0.8130037	0.93048245	0.9046059	0.92857087	0.93600667	0.87072116	0.9369492	0.9122676	0.9549805	0.9566662	0.9494622	0.9531361	0.9344982	0.9560236	0.8914899	0.93758804	0.94733655	0.95918083	0.8845331	0.9332924	0.95492464	0.93464947	0.892374	0.94777906	0.9548793	0.6659498	0.95442575	0.9385218	0.8651084	0.96120775	0.9457511	0.82294303	0.94451135	0.9129158	0.90307045	0.9446914	0.93215513	0.950516
MS.1.6.lemma20.031	0.9466479	0.9594019	0.93802464	0.938338	0.94010866	0.9294822	0.95582205	0.93040264	0.9304118	0.9004612	0.95336485	0.77193606	0.8496693	0.8853259	0.9641301	0.9420879	0.91006714	0.9405986	0.92367053	0.906667	0.88587844	0.93666697	0.93038106	0.85203725	0.9258311	0.95213604	0.82193696	0.9516326	0.939824	0.9599637	0.90932155	0.94497156	0.9293123	0.9420982	0.9116508	0.95365787	0.91911954	0.9517847	0.72340417	0.94032854	0.9504316	0.9327839	0.92628586	0.90963185	0.9368485	0.9115284	0.88549733	0.897708	0.95245	0.95592076	0.95867974	0.96049696	0.95021	0.9459054	0.8982843	0.9437983	0.90097606	0.9404791	0.91777503	0.88697124	0.91171074	0.87833035	0.84896207	0.9467025	0.8677923	0.94300723	0.72791296	0.751375	0.95368695	0.931962	0.9370587	0.8895934	0.93569875	0.8703206	0.95438725	0.93489414	0.8758334	0.84731555	0.9769743	0.96168876	0.9481497	0.94523686	0.9545137	0.94344026	0.8766733	0.90986013	0.9236319	0.9541049	0.9518602	0.92989516	0.93586195	0.939187	0.91444945	0.91605973	0.94709265	0.9108715	0.94757587	0.937017	0.9517887	0.9405561	0.9443257	0.93154037	0.9248577	0.9259856	0.92686284	0.939517	0.9570145	0.9524223	0.8161688	0.9431625	0.900308	0.95472175	0.95771635	0.83744067	0.93160605	0.92616296	0.8945048	0.939571	0.8366299	0.92104477	0.88172734	0.9509576	0.9537283	0.93457866	0.9472952	0.9341438	0.9530459	0.89571774	0.9443224	0.925741	0.9560471	0.8942795	0.8952145	0.94958735	0.93042254	0.9099989	0.9393065	0.93867844	0.6438749	0.95279044	0.9345234	0.8329827	0.93784004	0.93175405	0.8095629	0.92810196	0.9296896	0.88326114	0.9453914	0.9253334	0.9589781
MS.1.6.lemma20.032	0.95511794	0.9646125	0.972078	0.95880616	0.97528124	0.95335644	0.9710592	0.95175433	0.93547034	0.9283221	0.9625866	0.76745135	0.88731176	0.89350736	0.97184527	0.9723916	0.9237478	0.9560673	0.9493114	0.92715156	0.8943864	0.96040666	0.95226514	0.8696245	0.9413192	0.9510895	0.8064395	0.9704102	0.9398012	0.96628225	0.9158353	0.94842625	0.9312391	0.9453753	0.9398076	0.9458415	0.9203017	0.9578885	0.7171978	0.95822597	0.9579482	0.9456695	0.95939535	0.93565553	0.9647459	0.94254625	0.89856553	0.9048058	0.9648962	0.9726466	0.97840536	0.9715264	0.973232	0.9670156	0.92638546	0.9715053	0.90942717	0.9444174	0.9262715	0.9071402	0.9301475	0.88372445	0.8611175	0.9677044	0.88329154	0.9612284	0.7512125	0.746359	0.95820993	0.93915486	0.9513321	0.8968257	0.94587576	0.8880193	0.94644487	0.9480766	0.8844556	0.8647121	0.97569275	0.97178656	0.95702654	0.94944614	0.9666284	0.956597	0.8654752	0.94352436	0.94964087	0.97206426	0.96810603	0.9423156	0.9486246	0.93626344	0.92458653	0.94196606	0.9622228	0.93575054	0.9529574	0.9486791	0.9617803	0.9547756	0.95833576	0.94469976	0.92609704	0.9299595	0.9444	0.9556234	0.96326137	0.9590975	0.8114041	0.9384521	0.9115017	0.95719606	0.95794463	0.83466685	0.94659364	0.92855716	0.9229597	0.9466238	0.8523364	0.93938196	0.894071	0.9650567	0.9687031	0.9543556	0.9520458	0.9307326	0.96232677	0.9086967	0.9550411	0.9395977	0.9720923	0.88896346	0.9211608	0.9724633	0.94473994	0.914116	0.94318223	0.9483336	0.65582144	0.97048557	0.9382093	0.86781406	0.95984924	0.95120806	0.8201653	0.943223	0.9321879	0.8874361	0.9541042	0.9355297	0.97016454
MS.1.6.lemma20.033	0.9359448	0.9567828	0.9591739	0.9508798	0.96550715	0.9493848	0.9399433	0.9417786	0.92506874	0.9286935	0.94879234	0.7952044	0.89286906	0.9088034	0.95520926	0.958897	0.9187898	0.9518896	0.9408615	0.93297946	0.9060744	0.955286	0.93869203	0.89606386	0.94087493	0.9563973	0.8285855	0.9558354	0.9396944	0.9543596	0.9058433	0.93996125	0.92422676	0.9355253	0.9275732	0.93600965	0.9140031	0.9452604	0.711377	0.94459295	0.9456422	0.93707895	0.9538912	0.94471765	0.9600483	0.9416276	0.9223944	0.87313527	0.9568388	0.95961833	0.95838916	0.95932573	0.9571305	0.95848227	0.9234483	0.95123845	0.9326984	0.93769646	0.9369005	0.9117924	0.9436401	0.90572757	0.8861499	0.95344615	0.90084255	0.938666	0.7829096	0.7705227	0.9479901	0.92945653	0.92960376	0.9087	0.93214595	0.89356846	0.93883294	0.94839066	0.8899448	0.8818029	0.9537238	0.9737086	0.9444926	0.93055403	0.9542878	0.95047915	0.8754225	0.93642616	0.9532101	0.9537111	0.9558712	0.9354184	0.92540324	0.91425973	0.9173289	0.9223363	0.9509935	0.9317283	0.9449818	0.9543882	0.9598593	0.94957817	0.93896294	0.922793	0.9195039	0.9156221	0.941856	0.944051	0.96421015	0.94360113	0.83130586	0.94634706	0.93253255	0.9508451	0.9468186	0.8487503	0.94803894	0.9285542	0.9018886	0.94517994	0.86273825	0.9460608	0.89562684	0.9426649	0.9460493	0.94610846	0.9428938	0.9060973	0.9500265	0.90790075	0.949492	0.9414309	0.95757806	0.91035163	0.9275842	0.95958906	0.9366954	0.90869296	0.9290986	0.94765854	0.6715828	0.95807743	0.93835455	0.88950473	0.9336047	0.93161595	0.8457174	0.9328404	0.9380083	0.8949248	0.94381726	0.93865335	0.9490974
MS.1.6.lemma20.034	0.94557786	0.96354675	0.92980635	0.9584545	0.94836557	0.9292459	0.9382443	0.9472579	0.94104385	0.9137557	0.9350101	0.78556395	0.85476106	0.91564006	0.96013993	0.94791543	0.91716075	0.959375	0.91409665	0.90140295	0.8818486	0.94257164	0.9196962	0.8621031	0.937691	0.9646991	0.85039735	0.94574046	0.9536897	0.96089435	0.9233444	0.9569111	0.9383727	0.93212414	0.9139735	0.94844675	0.9235264	0.95477927	0.704764	0.9290056	0.9454304	0.92096806	0.92543244	0.91858864	0.9445169	0.91365904	0.9091579	0.8896804	0.9541204	0.9533912	0.95658034	0.9530244	0.9401567	0.94305915	0.9236887	0.9464344	0.9218126	0.9389807	0.93362206	0.9288867	0.9492409	0.93296695	0.89036685	0.96200705	0.89587575	0.9418276	0.7763667	0.7872859	0.94840944	0.9382118	0.9455408	0.9267849	0.95567364	0.9144045	0.9604693	0.938902	0.9046166	0.86662513	0.9537386	0.96924114	0.94214725	0.9467525	0.9649578	0.9684165	0.8535789	0.92186964	0.9546039	0.9546425	0.9524279	0.9377233	0.91783977	0.931589	0.92719924	0.9124354	0.9601986	0.92914987	0.9524004	0.95908195	0.9497655	0.94420505	0.9313439	0.91064423	0.93003386	0.92824703	0.9424953	0.9472435	0.96234787	0.94994706	0.8422559	0.9471985	0.9165001	0.96896565	0.95757353	0.87598455	0.9480071	0.95108986	0.9003932	0.9647601	0.8594626	0.9352553	0.90285003	0.9514108	0.9459088	0.94185305	0.957562	0.9243394	0.9534812	0.90130454	0.9447739	0.94071805	0.96430045	0.9325989	0.90830296	0.9580732	0.92338425	0.8926346	0.9426794	0.9602961	0.6677735	0.9519227	0.94940436	0.8639318	0.9376747	0.9375895	0.8835877	0.9517927	0.9402662	0.91232723	0.95398176	0.9515429	0.93852884
MS.1.6.lemma20.035	0.9552871	0.962396	0.93347955	0.9493439	0.9528702	0.93065023	0.9633486	0.9463685	0.9491219	0.8973006	0.9437586	0.7631891	0.86323404	0.8989927	0.9747951	0.96185446	0.9454181	0.9567355	0.9164262	0.9017503	0.8543364	0.92899925	0.91816914	0.8389505	0.92722756	0.94065934	0.78548884	0.9617693	0.9508529	0.9673287	0.92030364	0.9541119	0.92595786	0.9247377	0.93689317	0.9476728	0.8958189	0.9538163	0.71702665	0.9347916	0.9366066	0.9135076	0.92243016	0.9040463	0.94471794	0.895826	0.8803739	0.9002572	0.9507576	0.9564647	0.95783293	0.95128244	0.9707478	0.9526224	0.90944755	0.9519145	0.87191564	0.9475311	0.90590537	0.8843153	0.9116407	0.87127143	0.8339679	0.97141886	0.86528826	0.96193016	0.7185892	0.7149866	0.9403205	0.93141294	0.9543077	0.8738567	0.9464493	0.8881175	0.94923234	0.9168894	0.8538302	0.83581066	0.965461	0.97148263	0.96284026	0.9625251	0.9644781	0.96200824	0.8629947	0.9048753	0.9358152	0.9526447	0.9746037	0.9380598	0.9463881	0.94735736	0.9232002	0.9142577	0.94145715	0.9054568	0.94566834	0.93880266	0.9555242	0.9352796	0.9436232	0.91310847	0.92360413	0.93206584	0.9242662	0.9392545	0.9519528	0.95356065	0.7992256	0.92979217	0.8939605	0.95140797	0.9502997	0.79938066	0.928736	0.90370464	0.9140074	0.9427311	0.84992415	0.92724085	0.8993696	0.96834433	0.9755131	0.959078	0.96161014	0.9410597	0.9511183	0.8774202	0.92710996	0.9314796	0.96658033	0.869366	0.91984475	0.9612843	0.93871397	0.87004554	0.9642706	0.95172703	0.65165246	0.9731803	0.92973626	0.81979346	0.9657108	0.9728587	0.80029523	0.9433584	0.921723	0.9020785	0.96127987	0.937391	0.96409374
MS.1.6.lemma20.036	0.95693284	0.94947815	0.92881495	0.93623865	0.94412196	0.9223994	0.96103776	0.9371188	0.9439303	0.8999549	0.9301574	0.79315495	0.8619324	0.89660496	0.9638176	0.94519985	0.9317602	0.94892555	0.9090056	0.8980461	0.865854	0.9235443	0.9029404	0.85444367	0.9133774	0.9296412	0.7926438	0.9466753	0.93788946	0.9585608	0.9219638	0.9416498	0.92909753	0.92230344	0.93385667	0.94088596	0.9051549	0.9494337	0.7455373	0.9284971	0.93996966	0.9138644	0.928802	0.9033464	0.93547195	0.89491844	0.8896183	0.8943604	0.938205	0.9467364	0.9523469	0.94939756	0.9612535	0.9505775	0.90864015	0.9422177	0.89556754	0.9401777	0.9182726	0.8931582	0.9099577	0.8794112	0.8505176	0.9593326	0.9010379	0.95924276	0.7312573	0.722787	0.9335006	0.9237069	0.94109225	0.88350785	0.9350898	0.88305783	0.942731	0.9256384	0.8480067	0.8510059	0.95256704	0.96357334	0.94648504	0.95375293	0.95507705	0.950593	0.8657757	0.9123181	0.9351219	0.94172597	0.9617485	0.9446969	0.94588983	0.9369027	0.93796873	0.91381824	0.9466512	0.9176007	0.9440831	0.94160277	0.94352615	0.936038	0.9286282	0.9159867	0.9328505	0.93579423	0.9161344	0.93543625	0.94676906	0.954127	0.8170143	0.93066156	0.9060848	0.9452924	0.9414309	0.8139142	0.9285355	0.9081501	0.91648924	0.9306472	0.8601327	0.9235759	0.9043125	0.9515102	0.9586759	0.949108	0.9502476	0.93654287	0.95011854	0.8891806	0.9450915	0.9281309	0.9448025	0.89669085	0.91140676	0.94958216	0.9222789	0.87972176	0.95060885	0.9508374	0.6702733	0.95883596	0.93694955	0.83495224	0.9573986	0.94794184	0.81095195	0.9406514	0.92996156	0.908753	0.94956124	0.9374783	0.95159394
MS.1.6.lemma20.037	0.95574355	0.9583682	0.94088995	0.94223356	0.9511694	0.92209685	0.9495186	0.9420359	0.9287977	0.9032265	0.9479362	0.79990417	0.87598014	0.8987249	0.9589316	0.93379146	0.9062171	0.9425411	0.91657805	0.91016984	0.88439804	0.9305229	0.91885734	0.86058474	0.9229529	0.9446462	0.8495052	0.9447682	0.9474081	0.95866024	0.9228884	0.94129527	0.93463224	0.95031506	0.9168416	0.94316536	0.94146955	0.95399934	0.74181724	0.9341713	0.9558785	0.9443829	0.9256027	0.91024566	0.9311459	0.9146908	0.8986151	0.9001925	0.95582736	0.94657594	0.95104945	0.9522221	0.94033206	0.94401246	0.8982599	0.94629186	0.92661566	0.9375016	0.93955255	0.9219484	0.92791814	0.91193306	0.86793405	0.9503687	0.88092124	0.9427845	0.77248573	0.80417407	0.95918113	0.9430702	0.94484574	0.9124644	0.94791615	0.890332	0.94789195	0.9470099	0.8993273	0.8625908	0.949022	0.95799947	0.942905	0.94082516	0.9593718	0.95192724	0.8600066	0.9047181	0.93599236	0.94218457	0.94277054	0.94393516	0.9421135	0.92747414	0.9314943	0.9368404	0.9608722	0.94072914	0.9552836	0.9449599	0.9423673	0.9528776	0.93757516	0.9339709	0.92471886	0.9513284	0.93119925	0.94510067	0.9511803	0.9515184	0.83820117	0.95366454	0.93479645	0.9554257	0.9646134	0.88570887	0.95361567	0.9467721	0.909147	0.94904923	0.8598019	0.91867363	0.87564754	0.9463183	0.93982404	0.9309161	0.9486207	0.9236753	0.9456848	0.9178138	0.957885	0.9316376	0.95150864	0.9247371	0.89322096	0.95015347	0.94008875	0.91005814	0.92725015	0.9365593	0.69926363	0.9389335	0.9342313	0.8393835	0.92914927	0.9200151	0.85065603	0.9420672	0.9544741	0.90338725	0.9522426	0.9295635	0.9440142
MS.1.6.lemma20.038	0.9441758	0.96698326	0.92909104	0.9513669	0.94303566	0.9277234	0.9451132	0.94256175	0.94435215	0.9022622	0.9489196	0.79840356	0.851471	0.9207252	0.96173143	0.9542469	0.924764	0.95470583	0.9190483	0.9077647	0.8706846	0.93664134	0.9174232	0.8626236	0.94843286	0.96569324	0.8471065	0.9575965	0.9647954	0.96841425	0.93620074	0.9630436	0.9496567	0.9464467	0.92364	0.95349026	0.9163754	0.9587418	0.71814483	0.9441608	0.9512888	0.92613006	0.9189497	0.9160718	0.9493769	0.9063122	0.90887964	0.9111253	0.9623487	0.9638705	0.9636719	0.96101165	0.94063246	0.94297576	0.92563796	0.95525616	0.8988054	0.95165914	0.9284327	0.91403586	0.9381842	0.914836	0.873803	0.9585395	0.8902563	0.9474358	0.7761347	0.776778	0.951768	0.95179385	0.9518914	0.92208	0.95722353	0.907289	0.96475416	0.9338138	0.8978782	0.869195	0.96437985	0.9699241	0.95663357	0.95130724	0.96551967	0.96512055	0.86847323	0.91309834	0.9539792	0.9630884	0.9676301	0.9460354	0.9325522	0.94869626	0.9326321	0.91862625	0.95906144	0.91680455	0.9650971	0.958455	0.9627356	0.95550406	0.946273	0.9177196	0.93205076	0.92161286	0.9472821	0.95007753	0.96019197	0.95346856	0.8250693	0.950665	0.91556257	0.9619895	0.9509939	0.85485333	0.93488	0.9372681	0.91251355	0.96019006	0.8566452	0.9362989	0.913525	0.9549065	0.9494226	0.9462805	0.9691813	0.9347336	0.96467614	0.9035991	0.93992007	0.9569296	0.9748209	0.9195938	0.91699487	0.9605093	0.9415741	0.89100283	0.9488441	0.9571669	0.6747708	0.95844024	0.9453627	0.84291685	0.9494262	0.9372702	0.86324847	0.95495206	0.9353801	0.9181932	0.9596691	0.9404257	0.94416714
MS.1.6.lemma20.039	0.94953585	0.94827664	0.90873367	0.9211266	0.929496	0.9047228	0.9227907	0.9349669	0.9299717	0.89303905	0.9140698	0.8070303	0.8538765	0.91516864	0.9443987	0.928196	0.9159611	0.93867385	0.8921478	0.8862879	0.8546047	0.90648675	0.8953433	0.85084116	0.91061693	0.9245203	0.8211869	0.93567973	0.9384512	0.9465401	0.9352437	0.93198365	0.93857145	0.9179626	0.9051002	0.9351648	0.9131612	0.94541216	0.72499835	0.9176406	0.93414265	0.9096392	0.9054227	0.89647514	0.9175808	0.88163733	0.8907565	0.9017132	0.9366089	0.93309	0.9361372	0.93799496	0.92549944	0.93040097	0.9066895	0.9369006	0.8856953	0.92668545	0.9239193	0.91740775	0.93008524	0.9189216	0.8838919	0.944427	0.8953212	0.9304674	0.7603845	0.7816839	0.9363745	0.9312295	0.94133985	0.90753984	0.9486822	0.9141724	0.9398179	0.9160284	0.883743	0.8640171	0.93571556	0.93950814	0.9382507	0.93360233	0.94545156	0.94473326	0.8410562	0.9002762	0.9386894	0.93180573	0.9381924	0.93743306	0.92566895	0.93063843	0.9288649	0.89522237	0.95089877	0.91185516	0.9487158	0.93691	0.930169	0.94117993	0.9185056	0.91191274	0.92184365	0.92391324	0.91310334	0.9295835	0.93473744	0.93564713	0.83918107	0.938818	0.9177745	0.9294125	0.93205714	0.8535812	0.92774403	0.921985	0.90514266	0.94443256	0.8622558	0.9215125	0.8965439	0.93353057	0.9258049	0.93678766	0.9460077	0.92284495	0.9356244	0.8871025	0.9337621	0.9350128	0.9484589	0.917583	0.89628893	0.93856615	0.90157425	0.86013263	0.9327556	0.9370753	0.6969018	0.92872655	0.94332683	0.8369232	0.94208574	0.92257583	0.8811697	0.9547694	0.9349556	0.9322112	0.9492877	0.9282512	0.91984344
MS.1.6.lemma20.040	0.9024274	0.913356	0.86782	0.90033704	0.9080148	0.88915515	0.8727237	0.8983439	0.891627	0.8830566	0.8786522	0.79919195	0.8323424	0.89709306	0.9036429	0.8952223	0.88540006	0.90340835	0.8671513	0.8759856	0.86419296	0.8882978	0.8714447	0.8615857	0.8754146	0.89626575	0.8384871	0.9011756	0.9203857	0.9133737	0.91326356	0.895022	0.87772834	0.8934833	0.89203435	0.89120746	0.8758725	0.91184264	0.715053	0.87748545	0.8889239	0.87367165	0.88135433	0.87867206	0.8842338	0.8772566	0.89933693	0.86285865	0.91908	0.89110714	0.8867912	0.8971357	0.88564825	0.9119458	0.9172947	0.8955669	0.9061731	0.890547	0.9067319	0.916215	0.91616035	0.8995257	0.8891481	0.89207774	0.8759419	0.87071276	0.7948582	0.7959047	0.89414704	0.9002711	0.8735924	0.87854517	0.8961526	0.9052951	0.89309025	0.89982206	0.85746115	0.8759161	0.8828841	0.9066509	0.88413835	0.8790646	0.91297853	0.92006713	0.84477836	0.8800157	0.89695597	0.87713265	0.88227	0.88324434	0.89337385	0.89355654	0.9027226	0.87269497	0.91528517	0.8984723	0.9000952	0.9277726	0.89057195	0.8755065	0.88004667	0.8671149	0.91584647	0.8909774	0.90741396	0.8946785	0.9077108	0.90479517	0.90633345	0.89808595	0.89287126	0.9004713	0.903195	0.87595546	0.91896415	0.9110732	0.8873389	0.92546546	0.9036022	0.8898048	0.87286067	0.89612144	0.88541156	0.91860425	0.8951255	0.8817408	0.87266004	0.8598639	0.90032876	0.8849661	0.89691585	0.9221884	0.88558984	0.87624836	0.8614714	0.83884466	0.9069887	0.8943882	0.7283684	0.9143338	0.90587366	0.87085736	0.9103483	0.8899694	0.88262135	0.91924393	0.9208985	0.9200485	0.9077083	0.90683496	0.8873991
MS.1.6.lemma20.041	0.9435897	0.96566856	0.93120795	0.94702536	0.947456	0.9367988	0.95705676	0.93373764	0.9388832	0.89925057	0.9438219	0.7805544	0.8698072	0.92332083	0.96456426	0.95944583	0.93553144	0.9552261	0.93011874	0.90987754	0.87634856	0.9367732	0.92299575	0.8598757	0.93343735	0.96226686	0.8369924	0.9634738	0.9627091	0.9797722	0.9431457	0.9623547	0.9204587	0.9359281	0.9329576	0.95615715	0.9194794	0.9599271	0.7225605	0.9400845	0.940117	0.9169792	0.9227957	0.91505235	0.95538574	0.9169562	0.9071092	0.90636796	0.95827556	0.9636621	0.9559915	0.9534139	0.9552463	0.9508387	0.92285186	0.9541702	0.9215224	0.96921045	0.93075234	0.9110113	0.9406799	0.8973454	0.8753462	0.96116686	0.8699695	0.94216835	0.7685108	0.76842666	0.9503834	0.95171005	0.9410586	0.910176	0.95069265	0.9006121	0.9485387	0.92721033	0.88381964	0.865673	0.957103	0.9721714	0.960219	0.9624318	0.96873736	0.96191806	0.899406	0.9076946	0.94127667	0.9517887	0.958904	0.9484105	0.9363881	0.9524173	0.9301753	0.9293156	0.95642644	0.9185159	0.9524474	0.9492363	0.958753	0.93544644	0.9367892	0.90753853	0.94658375	0.92570436	0.9383263	0.9490632	0.95104414	0.9539777	0.83864635	0.9357604	0.9046316	0.9591528	0.9482651	0.8492239	0.9326394	0.9349161	0.9170965	0.95829505	0.8731643	0.93272316	0.9044342	0.9636886	0.9612527	0.9593655	0.9630917	0.93639547	0.95205045	0.8974265	0.9468659	0.9376781	0.9621755	0.9137535	0.9216659	0.9562702	0.9349054	0.8867067	0.95632577	0.9567703	0.6723771	0.9707234	0.9414962	0.84487224	0.95646477	0.94499105	0.8360733	0.9499764	0.93978304	0.9187323	0.9610515	0.9483827	0.9607403
MS.1.6.lemma20.042	0.9077169	0.9126787	0.91383344	0.8805032	0.90220183	0.91056925	0.90918934	0.89645934	0.87978214	0.8775945	0.9199464	0.8199761	0.86564416	0.87974286	0.9049351	0.9027501	0.8614358	0.90851104	0.90785587	0.8914659	0.88907135	0.9011896	0.89785683	0.8722816	0.91489834	0.9151243	0.84687805	0.9020549	0.9066268	0.9146961	0.8867074	0.9064807	0.9087182	0.9220694	0.8698112	0.9146133	0.9188682	0.91552436	0.78155994	0.9189161	0.92511004	0.92028797	0.89919287	0.90844595	0.90967554	0.9024304	0.8900172	0.88833773	0.91786325	0.9345942	0.9259843	0.93675256	0.91119146	0.927508	0.8930181	0.9254417	0.89196825	0.92478037	0.90458065	0.86314344	0.9061389	0.8960026	0.85980046	0.9024136	0.86538094	0.9150985	0.804937	0.7720681	0.92950654	0.92874694	0.913804	0.9105669	0.912444	0.8510784	0.91384447	0.91420937	0.90056235	0.89775944	0.9104459	0.9231422	0.900514	0.89322686	0.90340745	0.8951406	0.8790026	0.9008503	0.91328317	0.9188463	0.91907144	0.9261385	0.8917087	0.9000069	0.91977876	0.9263966	0.939068	0.8927774	0.92585385	0.91896886	0.89859205	0.921415	0.89740825	0.9111916	0.9076038	0.88601464	0.9182745	0.907639	0.9076402	0.90095997	0.8356005	0.9183899	0.9067726	0.90715367	0.91977394	0.8536966	0.9130022	0.9059052	0.8648075	0.89353144	0.8350009	0.8925985	0.8642005	0.89655566	0.8892504	0.9012802	0.9240162	0.90124947	0.93364227	0.9298994	0.9396865	0.91682416	0.9098035	0.8889108	0.86144364	0.9129447	0.8921772	0.89554846	0.8966663	0.89854753	0.6980059	0.9124614	0.89739954	0.8554549	0.8926205	0.87660694	0.8169307	0.9110224	0.9051391	0.8612442	0.9044649	0.90389335	0.9122982
